Chapter,Character,N,A,I,C,DC,DN,Score
47,Gretna Green,0,0,0,0,1,0,1
47,Harriet,1,0,3,0,1,0,5
47,Jane,16,3,13,7,7,8,54
47,Kitty,6,0,2,0,3,2,13
47,LYDIA BENNET,2,0,0,0,2,0,4
47,Lady Lucas,0,0,0,0,1,0,1
47,Lydia,24,2,5,0,18,3,52
47,Mary,6,0,0,0,2,3,11
47,Meryton,2,0,0,0,2,0,4
47,Miss Bennet,0,0,0,0,0,1,1
47,Miss Darcy,0,0,0,0,1,0,1
47,Mr.,0,0,0,0,0,1,1
47,Mr. Bennet,3,3,1,2,2,1,12
47,Mr. Darcy,2,1,1,0,2,0,6
47,Mr. Gardiner,3,0,1,4,0,3,11
47,Mrs. Bennet,2,1,6,4,0,2,15
47,Mrs. Forster,1,0,0,0,1,0,2
47,Mrs. Gardiner,3,0,3,3,0,3,12
47,One,0,0,0,0,0,1,1
47,Philips,0,0,0,0,1,0,1
47,Pratt,1,0,1,0,1,0,3
47,Sally,0,0,0,0,1,0,1
47,The Collinses,0,0,0,0,1,0,1
47,char_102,0,0,0,0,0,0,0
47,char_105,0,0,0,0,0,0,0
47,char_106,0,0,1,0,0,0,1
47,char_107,0,0,0,0,0,0,0
47,char_110,0,3,3,0,0,0,6
47,char_115,0,0,2,0,0,0,2
47,char_118,0,0,3,0,0,0,3
47,char_119,0,0,0,0,0,0,0
47,char_122,0,0,0,0,0,0,0
47,char_123,0,0,0,0,0,0,0
47,char_126,0,0,0,0,0,0,0
47,char_128,0,0,2,0,0,0,2
47,char_129,0,1,0,0,0,0,1
47,char_130,0,0,0,0,0,0,0
47,char_131,0,0,0,0,0,0,0
47,char_133,0,0,0,0,0,0,0
47,char_140,0,1,0,0,0,0,1
47,char_146,0,0,0,0,0,0,0
47,char_148,0,1,0,0,0,0,1
47,char_150,0,0,0,0,0,0,0
47,char_152,0,1,0,0,0,0,1
47,char_154,0,0,0,0,0,0,0
47,char_157,0,0,0,0,0,0,0
47,char_163,0,0,0,0,0,0,0
47,char_168,0,0,0,0,0,0,0
47,char_170,0,0,0,0,0,0,0
47,char_171,0,0,0,0,0,0,0
47,char_172,0,0,0,0,0,0,0
47,char_175,0,0,1,0,0,0,1
47,char_182,0,1,0,0,0,0,1
47,char_184,0,0,0,0,0,0,0
47,char_188,0,0,0,0,0,0,0
47,char_193,0,0,0,0,0,0,0
47,char_38,0,0,3,5,0,0,8
47,char_41,0,0,1,0,0,0,1
47,char_42,0,0,0,2,0,0,2
47,char_43,0,2,0,0,0,0,2
47,char_57,0,1,0,1,0,0,2
47,char_58,0,0,1,0,0,0,1
47,char_66,0,1,6,0,0,0,7
47,char_70,0,1,1,0,0,0,2
47,char_71,0,0,0,0,0,0,0
47,char_73,0,0,1,0,0,0,1
47,char_74,0,1,7,0,0,0,8
47,char_75,0,0,0,0,0,0,0
47,char_76,0,0,0,0,0,0,0
47,char_87,0,0,0,2,0,0,2
47,char_88,0,4,18,22,0,0,44
47,char_95,0,0,0,0,0,0,0
47,char_96,0,1,3,0,0,0,4
47,elder Miss Bennets,0,0,0,0,0,1,1
48,All Meryton,0,0,0,0,0,1,1
48,Charlotte,0,0,0,0,1,0,1
48,Colonel Forster,4,0,2,0,1,2,9
48,Darcy,0,0,0,0,0,1,1
48,Elizabeth,11,0,11,5,2,8,37
48,Hertfordshire,0,0,0,0,1,0,1
48,Jane,3,0,4,2,0,3,12
48,Kitty,7,3,2,3,2,5,22
48,Lydia,5,0,0,0,3,2,10
48,Miss Bennet,0,0,0,0,0,1,1
48,Mr. Bennet,7,3,3,1,0,7,21
48,Mr. Collins,0,0,0,0,0,1,1
48,Mr. Gardiner,7,5,4,2,0,7,25
48,Mrs. Bennet,3,0,0,2,0,3,8
48,Mrs. Collins,2,0,1,0,1,1,5
48,Mrs. Gardiner,4,2,0,0,0,4,10
48,Pemberley,0,0,0,0,0,1,1
48,Wickham,3,0,1,0,1,2,7
48,char_0,0,0,0,0,0,0,0
48,char_101,0,1,0,2,0,0,3
48,char_109,0,0,0,0,0,0,0
48,char_111,0,0,0,0,0,0,0
48,char_112,0,0,0,0,0,0,0
48,char_113,0,0,0,0,0,0,0
48,char_123,0,0,0,0,0,0,0
48,char_30,0,0,3,0,0,0,3
48,char_33,0,0,0,0,0,0,0
48,char_36,0,0,1,0,0,0,1
48,char_38,0,2,1,0,0,0,3
48,char_39,0,0,0,0,0,0,0
48,char_44,0,0,1,0,0,0,1
48,char_49,0,1,0,0,0,0,1
48,char_51,0,0,0,0,0,0,0
48,char_54,0,1,0,0,0,0,1
48,char_57,0,0,0,0,0,0,0
48,char_63,0,0,1,0,0,0,1
48,char_64,0,0,0,0,0,0,0
48,char_66,0,0,0,0,0,0,0
48,char_68,0,0,0,0,0,0,0
48,char_72,0,0,0,0,0,0,0
48,char_74,0,0,0,0,0,0,0
48,char_80,0,0,1,0,0,0,1
48,char_86,0,1,1,0,0,0,2
48,char_92,0,0,0,0,0,0,0
48,char_97,0,0,0,0,0,0,0
48,char_98,0,0,3,7,0,0,10
49,Elizabeth,14,4,17,19,1,13,68
49,Haggerston,0,0,0,0,1,0,1
49,Hill,5,1,2,2,2,2,14
49,Jane,11,7,11,15,1,10,55
49,June,0,0,0,0,1,0,1
49,Kitty,3,1,0,0,2,1,7
49,Lady Lucas,0,0,0,0,1,0,1
49,Lydia,8,0,0,0,6,2,16
49,Mary,0,0,0,0,0,1,1
49,Miss Bennet,1,0,1,0,0,1,3
49,Mr. Bennet,2,0,0,0,0,2,4
49,Mr. Gardiner,6,0,0,0,4,2,12
49,Mrs. Bennet,2,0,0,0,0,2,4
49,Mrs. Long,0,0,0,0,1,0,1
49,Mrs. Wickham,0,0,0,0,1,0,1
49,Philips,0,0,0,0,1,0,1
49,Wickham,7,0,1,0,7,0,15
49,char_106,0,0,0,0,0,0,0
49,char_107,0,0,0,0,0,0,0
49,char_115,0,1,0,0,0,0,1
49,char_116,0,0,0,0,0,0,0
49,char_119,0,0,0,0,0,0,0
49,char_121,0,1,1,0,0,0,2
49,char_125,0,0,0,0,0,0,0
49,char_131,0,0,0,0,0,0,0
49,char_23,0,2,2,0,0,0,4
49,char_24,0,1,1,2,0,0,4
49,char_25,0,0,0,0,0,0,0
49,char_26,0,7,0,0,0,0,7
49,char_29,0,0,0,0,0,0,0
49,char_32,0,1,0,1,0,0,2
49,char_35,0,2,5,11,0,0,18
49,char_38,0,0,0,4,0,0,4
49,char_39,0,0,0,0,0,0,0
49,char_42,0,2,2,2,0,0,6
49,char_43,0,0,0,0,0,0,0
49,char_45,0,0,0,3,0,0,3
49,char_46,0,1,1,0,0,0,2
49,char_57,0,0,0,0,0,0,0
49,char_59,0,0,1,2,0,0,3
49,char_62,0,1,0,2,0,0,3
49,char_63,0,3,1,2,0,0,6
49,char_69,0,0,1,0,0,0,1
49,char_74,0,0,0,0,0,0,0
49,char_77,0,1,0,0,0,0,1
49,char_80,0,1,1,0,0,0,2
49,char_81,0,0,1,0,0,0,1
49,char_82,0,0,1,0,0,0,1
49,char_83,0,1,0,0,0,0,1
49,char_85,0,0,0,0,0,0,0
49,char_87,0,0,0,0,0,0,0
49,char_91,0,0,2,0,0,0,2
49,char_95,0,0,0,0,0,0,0
5,Charlotte,2,0,3,5,1,1,12
5,Elizabeth,7,0,0,2,5,2,16
5,Jane,3,0,1,4,1,2,11
5,Lady Lucas,0,0,0,0,0,1,1
5,Longbourn,0,0,0,0,0,1,1
5,Mary,1,0,2,2,0,1,6
5,Miss Bingley,0,0,0,0,1,0,1
5,Miss Lucas,3,1,3,4,0,3,14
5,Mr. Bingley,1,0,6,0,1,0,8
5,Mr. Darcy,3,2,4,0,3,0,12
5,Mr. Robinson,3,0,0,0,2,0,5
5,Mrs. Bennet,3,0,5,9,0,3,20
5,Mrs. Long,4,0,0,0,3,0,7
5,Sir William Lucas,1,1,2,0,0,1,5
5,St. James,0,0,0,0,0,1,1
5,char_30,0,0,0,0,0,0,0
5,char_35,0,0,0,0,0,0,0
5,char_41,0,0,0,2,0,0,2
5,char_42,0,0,1,2,0,0,3
5,char_44,0,0,0,0,0,0,0
5,char_51,0,0,0,0,0,0,0
5,char_58,0,0,0,0,0,0,0
5,char_60,0,0,0,0,0,0,0
5,the Bennets,2,1,0,0,0,2,5
5,the Miss Lucases,0,0,0,0,0,1,1
5,the eldest Miss Bennet,0,0,0,0,1,0,1
50,Ashworth,0,0,0,0,1,0,1
50,Colonel Forster,1,0,0,0,1,0,2
50,Derbyshire,0,0,0,0,0,1,1
50,E. GARDINER,0,0,0,0,1,0,1
50,Elizabeth,3,1,7,0,0,3,14
50,General----,0,0,0,0,1,0,1
50,Haggerston,0,0,0,0,1,0,1
50,Jane,2,0,0,0,0,2,4
50,Lydia,10,1,4,2,0,10,27
50,Mr. Bennet,7,1,6,0,0,7,21
50,Mr. Darcy,2,0,1,0,0,2,5
50,Mr. Gardiner,2,0,4,2,0,2,10
50,Mrs. Bennet,8,0,4,3,1,7,23
50,Mrs. Forster,0,0,0,0,1,0,1
50,Mrs. Gardiner,0,0,0,0,1,0,1
50,Purvis Lodge,0,0,0,0,1,0,1
50,Wickham,8,0,1,0,1,6,16
50,char_102,0,2,2,0,0,0,4
50,char_106,0,0,0,0,0,0,0
50,char_113,0,0,0,0,0,0,0
50,char_120,0,1,0,0,0,0,1
50,char_128,0,0,0,0,0,0,0
50,char_129,0,0,0,0,0,0,0
50,char_131,0,0,0,0,0,0,0
50,char_132,0,0,1,0,0,0,1
50,char_135,0,0,0,0,0,0,0
50,char_27,0,0,0,0,0,0,0
50,char_31,0,0,0,1,0,0,1
50,char_34,0,0,0,0,0,0,0
50,char_36,0,0,0,0,0,0,0
50,char_46,0,0,0,0,0,0,0
50,char_47,0,1,0,0,0,0,1
50,char_57,0,0,0,0,0,0,0
50,char_65,0,0,0,0,0,0,0
50,char_68,0,1,0,0,0,0,1
50,char_74,0,0,1,0,0,0,1
50,char_86,0,0,0,0,0,0,0
50,char_88,0,0,0,0,0,0,0
50,char_98,0,0,0,0,0,0,0
50,the Gouldings,0,0,0,0,1,0,1
51,Elizabeth,15,8,23,14,1,14,75
51,"Elizabeth,--",0,0,0,0,0,1,1
51,Jane,7,1,1,2,1,6,18
51,Lord,0,0,0,0,1,0,1
51,Lydia,16,17,10,14,2,14,73
51,Miss Bennet,0,0,0,0,0,1,1
51,Miss Bennets,0,0,0,0,0,1,1
51,Mr. Bennet,1,1,0,0,0,1,3
51,Mr. Darcy,3,0,0,0,2,1,6
51,Mr. Stone,0,0,0,0,1,0,1
51,Mrs. Bennet,2,0,1,0,0,2,5
51,Mrs. Hill,0,0,0,0,0,1,1
51,Mrs. Philips,0,0,0,0,0,1,1
51,Wickham,4,0,0,0,1,3,8
51,Wickham,8,2,1,0,4,3,18
51,William Goulding,1,0,2,0,1,0,4
51,char_104,0,0,0,0,0,0,0
51,char_105,0,0,0,0,0,0,0
51,char_109,0,1,0,0,0,0,1
51,char_110,0,0,0,0,0,0,0
51,char_113,0,0,1,0,0,0,1
51,char_117,0,0,0,0,0,0,0
51,char_127,0,0,0,0,0,0,0
51,char_130,0,0,0,0,0,0,0
51,char_20,0,1,0,0,0,0,1
51,char_21,0,1,1,0,0,0,2
51,char_25,0,0,1,0,0,0,1
51,char_29,0,0,1,0,0,0,1
51,char_33,0,2,1,2,0,0,5
51,char_35,0,2,2,0,0,0,4
51,char_37,0,0,0,0,0,0,0
51,char_50,0,1,0,0,0,0,1
51,char_52,0,2,0,0,0,0,2
51,char_63,0,0,0,0,0,0,0
51,char_66,0,0,1,0,0,0,1
51,char_82,0,0,1,0,0,0,1
51,char_84,0,0,1,0,0,0,1
51,char_85,0,0,0,0,0,0,0
51,char_89,0,0,0,0,0,0,0
51,char_91,0,2,2,0,0,0,4
51,char_92,0,0,0,0,0,0,0
51,char_94,0,0,0,0,0,0,0
51,the Lucases,0,0,0,0,0,1,1
52,Elizabeth,9,1,12,12,1,4,39
52,Jane,3,0,0,0,1,0,4
52,Lydia,8,3,5,0,2,1,19
52,Miss de Bourgh,0,0,0,0,1,0,1
52,Mr. Bennet,0,0,0,0,1,0,1
52,Mr. Darcy,9,4,24,5,2,2,46
52,Mr. Gardiner,3,0,0,0,2,0,5
52,Mrs. Bennet,0,0,0,0,1,0,1
52,Pemberley,0,0,0,0,1,0,1
52,Poor Reynolds,0,0,0,0,1,0,1
52,Wickham,15,4,24,16,2,3,64
52,"a Mrs. Younge , who was some time ago governess to Miss Darcy , and was dismissed from her charge",3,0,1,0,1,0,5
52,char_105,0,0,0,0,0,0,0
52,char_111,0,0,0,0,0,0,0
52,char_112,0,0,0,0,0,0,0
52,char_119,0,0,0,0,0,0,0
52,char_120,0,0,0,0,0,0,0
52,char_127,0,0,0,0,0,0,0
52,char_130,0,1,0,0,0,0,1
52,char_134,0,0,0,0,0,0,0
52,char_27,0,0,0,0,0,0,0
52,char_32,0,0,0,0,0,0,0
52,char_35,0,0,0,0,0,0,0
52,char_41,0,0,0,1,0,0,1
52,char_42,0,1,0,0,0,0,1
52,char_44,0,2,1,1,0,0,4
52,char_45,0,2,1,0,0,0,3
52,char_48,0,0,2,0,0,0,2
52,char_49,0,8,12,0,0,0,20
52,char_54,0,0,0,0,0,0,0
52,char_55,0,0,0,0,0,0,0
52,char_61,0,0,0,0,0,0,0
52,char_62,0,0,0,0,0,0,0
52,char_67,0,0,0,0,0,0,0
52,char_71,0,1,10,0,0,0,11
52,char_72,0,0,0,0,0,0,0
52,char_77,0,0,1,0,0,0,1
52,char_80,0,0,0,0,0,0,0
52,char_83,0,0,0,0,0,0,0
52,char_93,0,0,2,0,0,0,2
52,the Gardiners,0,0,0,0,1,0,1
53,Elizabeth,16,4,23,11,1,15,70
53,George Wickham,0,0,0,0,1,0,1
53,Happy,0,0,0,0,1,0,1
53,Jane,12,1,16,5,0,12,46
53,Kitty,2,0,0,4,0,2,8
53,Lord,0,0,0,0,1,0,1
53,Lydia,5,2,6,1,3,2,19
53,Miss Lucas,0,0,0,0,1,0,1
53,Mr.,0,0,0,0,0,1,1
53,Mr.,1,0,0,0,1,0,2
53,Mr. Bennet,2,0,1,2,1,1,7
53,Mr. Bingley,15,13,13,0,7,8,56
53,Mr. Darcy,6,1,9,1,0,6,23
53,Mr. Darcy!--and,0,0,0,0,1,0,1
53,Mr. Wickham,2,0,3,2,0,2,9
53,Mrs. Bennet,9,0,9,10,0,9,37
53,Mrs. Gardiner,3,0,0,0,1,2,6
53,Mrs. Long,0,0,0,0,1,0,1
53,Mrs. Nichols,1,2,0,0,1,0,4
53,Mrs. Philips,0,0,0,0,0,1,1
53,Sir William Lucas,1,0,0,0,1,0,2
53,char_102,0,0,0,0,0,0,0
53,char_106,0,0,1,0,0,0,1
53,char_107,0,0,0,0,0,0,0
53,char_110,0,1,0,0,0,0,1
53,char_113,0,0,2,0,0,0,2
53,char_114,0,0,0,0,0,0,0
53,char_119,0,1,0,0,0,0,1
53,char_124,0,0,0,0,0,0,0
53,char_125,0,2,0,0,0,0,2
53,char_127,0,0,2,0,0,0,2
53,char_145,0,0,0,0,0,0,0
53,char_147,0,0,0,0,0,0,0
53,char_29,0,0,0,0,0,0,0
53,char_30,0,1,0,0,0,0,1
53,char_31,0,0,1,3,0,0,4
53,char_32,0,0,0,0,0,0,0
53,char_35,0,0,0,0,0,0,0
53,char_37,0,1,1,2,0,0,4
53,char_38,0,1,1,0,0,0,2
53,char_39,0,0,1,0,0,0,1
53,char_40,0,1,0,0,0,0,1
53,char_43,0,0,0,0,0,0,0
53,char_44,0,1,0,0,0,0,1
53,char_45,0,0,0,0,0,0,0
53,char_48,0,1,1,3,0,0,5
53,char_51,0,0,1,1,0,0,2
53,char_53,0,0,1,0,0,0,1
53,char_60,0,1,1,4,0,0,6
53,char_64,0,0,0,0,0,0,0
53,char_65,0,0,0,0,0,0,0
53,char_68,0,0,0,0,0,0,0
53,char_76,0,2,0,0,0,0,2
53,char_92,0,0,0,0,0,0,0
53,char_94,0,1,2,0,0,0,3
53,char_98,0,0,1,0,0,0,1
53,the Gouldings,0,0,0,0,1,0,1
54,Bingley,4,0,1,0,0,4,9
54,Elizabeth,14,5,21,15,1,12,68
54,Jane,5,0,2,0,2,3,12
54,Miss Bennet,2,1,1,2,0,2,8
54,Mr. Darcy,5,8,6,0,1,4,24
54,Mrs. Annesley,0,0,0,0,1,0,1
54,Mrs. Bennet,4,2,7,2,0,3,18
54,Mrs. Long,2,0,0,0,1,0,3
54,char_12,0,0,0,0,0,0,0
54,char_13,0,0,3,6,0,0,9
54,char_14,0,0,0,0,0,0,0
54,char_16,0,2,1,0,0,0,3
54,char_17,0,2,1,0,0,0,3
54,char_19,0,0,0,0,0,0,0
54,char_22,0,1,4,0,0,0,5
54,char_24,0,0,1,0,0,0,1
54,char_28,0,0,0,0,0,0,0
54,char_29,0,0,0,0,0,0,0
54,char_36,0,2,1,0,0,0,3
54,char_38,0,2,0,1,0,0,3
54,char_50,0,0,0,0,0,0,0
54,char_54,0,0,0,0,0,0,0
54,char_61,0,0,0,0,0,0,0
54,char_62,0,1,0,0,0,0,1
54,char_63,0,0,1,0,0,0,1
54,char_69,0,0,0,0,0,0,0
54,char_72,0,0,0,0,0,0,0
54,char_73,0,0,0,0,0,0,0
54,char_74,0,0,1,0,0,0,1
54,char_75,0,0,0,0,0,0,0
54,char_79,0,0,0,0,0,0,0
54,char_85,0,0,1,0,0,0,1
55,Bingley,13,11,5,2,1,12,44
55,Elizabeth,23,8,12,12,4,18,77
55,Jane,19,3,7,10,3,16,58
55,Kitty,9,2,2,1,3,6,23
55,"Kitty,--",0,0,0,0,0,1,1
55,Lydia,2,1,0,0,0,2,5
55,Mary,2,1,0,0,0,2,5
55,Miss Bennet,2,0,0,0,1,1,4
55,Miss Bingley,0,0,0,0,1,0,1
55,Mr. Bennet,4,3,1,3,1,3,15
55,Mr. Collins,0,0,0,0,1,0,1
55,Mr. Darcy,0,0,0,0,0,1,1
55,Mrs. Bennet,9,1,2,6,0,9,27
55,Mrs. Philips,0,0,0,0,0,1,1
55,Sarah,0,0,0,0,1,0,1
55,The Bennets,0,0,0,0,0,1,1
55,Wickham,0,0,0,0,0,1,1
55,char_103,0,0,0,0,0,0,0
55,char_107,0,0,1,0,0,0,1
55,char_114,0,0,0,0,0,0,0
55,char_125,0,0,2,0,0,0,2
55,char_127,0,0,0,0,0,0,0
55,char_131,0,0,0,0,0,0,0
55,char_22,0,0,1,0,0,0,1
55,char_24,0,0,0,0,0,0,0
55,char_27,0,1,0,2,0,0,3
55,char_29,0,0,0,0,0,0,0
55,char_39,0,0,0,0,0,0,0
55,char_41,0,0,0,0,0,0,0
55,char_48,0,1,1,0,0,0,2
55,char_49,0,0,0,0,0,0,0
55,char_56,0,1,1,0,0,0,2
55,char_57,0,2,0,0,0,0,2
55,char_58,0,0,0,0,0,0,0
55,char_70,0,0,0,0,0,0,0
55,char_75,0,0,5,4,0,0,9
55,char_86,0,3,1,0,0,0,4
55,char_91,0,0,0,0,0,0,0
55,char_94,0,0,0,0,0,0,0
55,char_95,0,0,0,0,0,0,0
55,char_98,0,0,0,0,0,0,0
55,char_99,0,0,0,0,0,0,0
56,Bingley,2,1,0,0,0,2,5
56,Charlotte,1,0,0,0,0,1,2
56,Elizabeth,31,3,19,16,13,18,100
56,"Elizabeth,--",2,0,0,1,0,2,5
56,Jane,0,0,0,0,0,1,1
56,Lady Catherine,14,8,9,7,1,12,51
56,Miss de Bourgh,2,0,0,0,2,0,4
56,Mr.,0,0,0,0,1,0,1
56,Mr. Darcy,6,0,1,0,6,0,13
56,Mrs. Bennet,5,1,8,8,0,5,27
56,Mrs. Collins,0,0,0,0,1,0,1
56,Rosings,0,0,0,0,1,0,1
56,Sir William Lucas,0,0,0,0,1,0,1
56,char_100,0,0,0,0,0,0,0
56,char_101,0,0,0,0,0,0,0
56,char_108,0,0,0,0,0,0,0
56,char_109,0,0,1,0,0,0,1
56,char_114,0,0,1,0,0,0,1
56,char_117,0,1,0,0,0,0,1
56,char_118,0,0,0,0,0,0,0
56,char_125,0,0,0,0,0,0,0
56,char_133,0,0,0,0,0,0,0
56,char_135,0,0,0,0,0,0,0
56,char_142,0,0,0,0,0,0,0
56,char_150,0,0,0,0,0,0,0
56,char_151,0,0,0,0,0,0,0
56,char_16,0,0,0,0,0,0,0
56,char_18,0,1,1,0,0,0,2
56,char_30,0,1,1,2,0,0,4
56,char_31,0,2,10,28,0,0,40
56,char_34,0,1,0,0,0,0,1
56,char_41,0,3,0,0,0,0,3
56,char_47,0,0,0,0,0,0,0
56,char_52,0,1,0,2,0,0,3
56,char_63,0,0,3,3,0,0,6
56,char_66,0,0,0,0,0,0,0
56,char_67,0,0,0,0,0,0,0
56,char_69,0,0,0,0,0,0,0
56,char_78,0,0,1,0,0,0,1
56,char_87,0,0,0,0,0,0,0
56,char_88,0,0,0,0,0,0,0
56,char_93,0,0,1,0,0,0,1
56,char_99,0,0,0,0,0,0,0
57,Bingley,2,0,0,0,0,2,4
57,Charlotte,0,0,0,0,1,0,1
57,Elizabeth,17,4,17,7,2,9,56
57,Jane,0,0,0,0,0,1,1
57,Lady Catherine,7,1,7,2,2,5,24
57,Lydia,0,0,0,0,1,0,1
57,Mr. Collins,4,0,0,0,4,0,8
57,Mr. Darcy,4,0,0,0,1,2,7
57,Mrs. Bennet,2,0,0,0,1,1,4
57,Mrs. Collins,0,0,0,0,1,0,1
57,Rosings,0,0,0,0,0,1,1
57,Wickham,0,0,0,0,1,0,1
57,char_15,0,0,0,0,0,0,0
57,char_22,0,0,0,0,0,0,0
57,char_24,0,1,4,0,0,0,5
57,char_25,0,0,1,0,0,0,1
57,char_29,0,0,1,0,0,0,1
57,char_33,0,1,7,5,0,0,13
57,char_41,0,0,0,0,0,0,0
57,char_42,0,0,0,0,0,0,0
57,char_60,0,0,0,0,0,0,0
57,char_61,0,0,0,0,0,0,0
57,char_74,0,0,0,0,0,0,0
57,char_76,0,0,0,0,0,0,0
57,char_77,0,0,0,0,0,0,0
57,char_79,0,0,0,0,0,0,0
57,char_81,0,0,0,0,0,0,0
57,char_82,0,0,0,0,0,0,0
58,April,0,0,0,0,1,0,1
58,Bingley,7,0,1,0,2,5,15
58,Darcy,8,2,26,25,1,7,69
58,Elizabeth,14,2,14,10,1,13,54
58,Georgiana,1,0,0,0,0,1,2
58,Jane,3,0,0,0,1,2,6
58,Kitty,6,2,4,2,1,5,20
58,Lydia,0,0,0,0,1,0,1
58,Maria,0,0,0,0,0,1,1
58,Mary,0,0,0,0,0,1,1
58,Mrs. Bennet,2,0,0,0,0,2,4
58,Mrs. Gardiner,0,0,0,0,1,0,1
58,char_18,0,0,0,0,0,0,0
58,char_19,0,2,1,0,0,0,3
58,char_20,0,0,0,0,0,0,0
58,char_22,0,1,0,0,0,0,1
58,char_25,0,1,15,6,0,0,22
58,char_27,0,1,0,0,0,0,1
58,char_30,0,0,0,1,0,0,1
58,char_31,0,0,1,0,0,0,1
58,char_34,0,0,1,0,0,0,1
58,char_37,0,0,3,2,0,0,5
58,char_40,0,2,0,0,0,0,2
58,char_44,0,0,0,0,0,0,0
58,char_47,0,0,0,0,0,0,0
58,char_48,0,0,0,0,0,0,0
58,char_49,0,0,1,0,0,0,1
58,char_50,0,0,1,0,0,0,1
58,char_57,0,0,1,0,0,0,1
58,char_63,0,0,6,0,0,0,6
58,char_68,0,0,0,0,0,0,0
58,the Lucases,0,0,0,0,0,1,1
59,Bingley,9,1,1,3,4,3,21
59,Jane,11,0,5,6,5,6,33
59,Kitty,6,0,1,0,3,2,12
59,Lizzy,29,7,30,12,12,13,103
59,Lord,0,0,0,0,1,0,1
59,Lord,0,0,0,0,1,0,1
59,Lydia,2,0,0,0,0,2,4
59,Mary,0,0,0,0,1,0,1
59,Miss Bennet,3,0,6,5,0,3,17
59,Mr. Bennet,3,1,3,2,0,3,12
59,Mr. Collins,0,0,0,0,0,1,1
59,Mr. Darcy,15,4,6,2,7,8,42
59,Mrs. Bennet,6,4,3,5,1,5,24
59,Wickham,0,0,0,0,1,0,1
59,char_101,0,0,0,0,0,0,0
59,char_17,0,2,0,0,0,0,2
59,char_22,0,0,0,0,0,0,0
59,char_23,0,0,1,0,0,0,1
59,char_25,0,4,6,5,0,0,15
59,char_35,0,1,7,4,0,0,12
59,char_46,0,0,0,0,0,0,0
59,char_53,0,1,0,0,0,0,1
59,char_58,0,0,0,0,0,0,0
59,char_62,0,0,0,0,0,0,0
59,char_69,0,0,0,0,0,0,0
59,char_70,0,0,0,0,0,0,0
59,char_75,0,0,0,0,0,0,0
59,char_78,0,0,0,0,0,0,0
59,char_90,0,0,0,0,0,0,0
59,char_91,0,1,0,0,0,0,1
59,char_92,0,1,0,0,0,0,1
59,char_95,0,0,1,0,0,0,1
6,Charlotte,4,0,3,7,1,3,18
6,Colonel Forster,2,0,0,0,2,0,4
6,Commerce,0,0,0,0,1,0,1
6,Elizabeth,17,3,5,4,7,10,46
6,Jane,9,2,8,2,4,4,29
6,Lady Lucas,0,0,0,0,1,0,1
6,Mary,3,1,0,0,0,3,7
6,Miss Bingley,5,1,4,3,2,3,18
6,"Miss Bingley,--",0,0,0,0,0,1,1
6,Miss Lucas,4,4,1,8,0,4,21
6,Mr. Bingley,2,0,0,0,0,2,4
6,Mr. Darcy,14,1,11,4,5,7,42
6,Mrs. Hurst,0,0,0,0,0,1,1
6,Netherfield,0,0,0,0,0,1,1
6,Sir William,5,2,5,10,0,5,27
6,"Sir William,--",1,1,4,9,0,1,16
6,Vingt - un,0,0,0,0,1,0,1
6,char_101,0,0,0,0,0,0,0
6,char_106,0,0,1,0,0,0,1
6,char_107,0,0,1,0,0,0,1
6,char_110,0,0,0,0,0,0,0
6,char_113,0,0,0,0,0,0,0
6,char_25,0,0,0,0,0,0,0
6,char_27,0,0,0,0,0,0,0
6,char_28,0,0,1,3,0,0,4
6,char_29,0,0,3,0,0,0,3
6,char_31,0,0,0,0,0,0,0
6,char_35,0,0,0,0,0,0,0
6,char_41,0,0,0,0,0,0,0
6,char_56,0,0,1,0,0,0,1
6,char_57,0,0,0,0,0,0,0
6,char_59,0,1,1,0,0,0,2
6,char_61,0,0,2,0,0,0,2
6,char_63,0,0,0,0,0,0,0
6,char_67,0,0,0,0,0,0,0
6,char_76,0,0,0,0,0,0,0
6,char_79,0,0,0,0,0,0,0
6,char_80,0,1,1,0,0,0,2
6,char_81,0,0,0,0,0,0,0
6,char_89,0,0,0,0,0,0,0
60,Bingley,3,0,0,1,1,2,7
60,Charlotte,0,0,0,0,0,1,1
60,Elizabeth,7,0,15,20,1,5,48
60,Jane,5,0,1,0,3,2,11
60,Lady Catherine,6,0,1,0,4,2,13
60,Lydia,0,0,0,0,1,0,1
60,Miss Darcy,1,0,0,0,0,1,2
60,Mr. Bennet,1,0,0,1,0,1,3
60,Mr. Collins,2,0,0,0,0,2,4
60,Mr. Darcy,6,3,11,2,1,4,27
60,Mrs. Gardiner,0,0,0,0,0,1,1
60,Mrs. Philips,2,0,1,0,0,2,5
60,Sir William Lucas,2,0,0,0,0,2,4
60,char_22,0,0,0,0,0,0,0
60,char_24,0,0,2,0,0,0,2
60,char_26,0,0,1,0,0,0,1
60,char_30,0,0,0,0,0,0,0
60,char_31,0,0,2,0,0,0,2
60,char_37,0,0,0,0,0,0,0
60,char_39,0,0,0,0,0,0,0
60,char_41,0,0,1,0,0,0,1
60,char_44,0,0,0,0,0,0,0
60,char_46,0,0,0,0,0,0,0
60,char_58,0,0,0,0,0,0,0
60,char_60,0,0,0,0,0,0,0
61,Darcy,7,0,2,0,1,5,15
61,Elizabeth,12,0,6,1,1,11,31
61,Georgiana,3,0,3,0,0,3,9
61,Jane,3,0,0,0,0,3,6
