novel,character,dc_in,dc_out,in_deg,out_deg,pagerank
Mr._Midshipman_Easy,Mr Daly,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,Don Rebiera,3,0,3,0,0.004240200898754447
Mr._Midshipman_Easy,Jack the Giant Killer,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,Friar Ignatio,1,0,1,0,0.003872754409934607
Mr._Midshipman_Easy,Solomon,1,0,1,0,0.00405147554891786
Mr._Midshipman_Easy,Osman Ali,1,0,1,0,0.007023185984223301
Mr._Midshipman_Easy,Shark,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Don Philip,10,48,10,48,0.006734066039795894
Mr._Midshipman_Easy,Mr Tallboys,3,0,3,0,0.004031578590238559
Mr._Midshipman_Easy,Jack of the Bean Stalk,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,Lord,2,0,2,0,0.004117443563414161
Mr._Midshipman_Easy,Aw,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,The _ Harpy_!--there,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,the _ Harpy _,9,0,9,0,0.005616035679436486
Mr._Midshipman_Easy,Gossett,6,5,6,5,0.008769960628393633
Mr._Midshipman_Easy,Mr Pottyfar,16,5,16,5,0.006298206268074737
Mr._Midshipman_Easy,Massy Easy,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Mr Smallsole,4,1,4,1,0.00475941743290701
Mr._Midshipman_Easy,Captain Sawbridge,6,7,6,7,0.005144132997306247
Mr._Midshipman_Easy,Mr Oxbelly,18,27,18,27,0.00833625935538467
Mr._Midshipman_Easy,Jasus,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Don Scipio,2,0,2,0,0.005184622279420119
Mr._Midshipman_Easy,Mrs Hogg,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,the English,2,0,2,0,0.004147512507753069
Mr._Midshipman_Easy,nebber,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Robert,4,0,4,0,0.00423530781692349
Mr._Midshipman_Easy,Mr Hanson,1,1,1,1,0.00405482411675169
Mr._Midshipman_Easy,dat Massa Jolliffe,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,the Whites,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Bung,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Destiny,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,Mesty,80,128,80,128,0.036094457842086404
Mr._Midshipman_Easy,"Jack--""we",0,1,0,1,0.0037535134172344236
Mr._Midshipman_Easy,Mrs Oxbelly,20,8,20,8,0.009247029159814764
Mr._Midshipman_Easy,Mr Jones,3,0,3,0,0.004059429168596781
Mr._Midshipman_Easy,Jack Falstaff -- honest Jack Falstaff,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,Mr Asper,8,0,8,0,0.006163999013372558
Mr._Midshipman_Easy,Armourer,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,Azar,1,1,1,1,0.003846201808235802
Mr._Midshipman_Easy,Jack Falstaff,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,Father Thomaso,10,0,10,0,0.00676662041240709
Mr._Midshipman_Easy,Mary,1,3,1,3,0.003846201808235802
Mr._Midshipman_Easy,Miles,1,0,1,0,0.006912662694677859
Mr._Midshipman_Easy,King Tom,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,worthy Moor,2,0,2,0,0.003938890199237181
Mr._Midshipman_Easy,Malta,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,Don Silvio,28,6,28,6,0.009261600147543812
Mr._Midshipman_Easy,Sir Thomas,12,2,12,2,0.009347675228733855
Mr._Midshipman_Easy,God,13,1,13,1,0.0074308386095783205
Mr._Midshipman_Easy,Jack Spratt,1,0,1,0,0.003996994963491894
Mr._Midshipman_Easy,Captain Tartar,5,5,5,5,0.005260066914820758
Mr._Midshipman_Easy,Signor Mid,1,0,1,0,0.005396673397708012
Mr._Midshipman_Easy,Mr Easthupp,7,7,7,7,0.004648088567237592
Mr._Midshipman_Easy,Skulls,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,James,3,0,3,0,0.009596950948664239
Mr._Midshipman_Easy,Jove,2,0,2,0,0.008100491170782117
Mr._Midshipman_Easy,Mr Wilson,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,Allah,2,0,2,0,0.003938890199237181
Mr._Midshipman_Easy,Don Martin,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,Rachel,1,0,1,0,0.003996994963491894
Mr._Midshipman_Easy,"Jack--""but",0,8,0,8,0.0037535134172344236
Mr._Midshipman_Easy,Mr Bonnycastle,6,16,6,16,0.005554680478670363
Mr._Midshipman_Easy,Miss Hicks,12,5,12,5,0.0067433748858939605
Mr._Midshipman_Easy,Captain Easy,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,HONOURABLE SIR:--,5,0,5,0,0.004263373002838354
Mr._Midshipman_Easy,G. Middleton,1,0,1,0,0.00405147554891786
Mr._Midshipman_Easy,Mr Heasy,6,0,6,0,0.007426579994492253
Mr._Midshipman_Easy,Heaven,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,Mr Easy,12,57,12,57,0.008076552839490709
Mr._Midshipman_Easy,Father Ignatio,10,0,10,0,0.004945923344236261
Mr._Midshipman_Easy,hany hofficer,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,St. Patrick,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Mrs Easy,9,20,9,20,0.005728467043174501
Mr._Midshipman_Easy,The speronare,3,0,3,0,0.004240200898754447
Mr._Midshipman_Easy,Don Mathias,2,0,2,0,0.003938890199237181
Mr._Midshipman_Easy,Governor,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,Providence,2,0,2,0,0.004175272716673957
Mr._Midshipman_Easy,Nick Hodson,2,0,2,0,0.003994410617078956
Mr._Midshipman_Easy,Jack,357,375,357,375,0.13294590863301062
Mr._Midshipman_Easy,Mr Biggs?--you'll,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,de Lord,2,0,2,0,0.004232697840148511
Mr._Midshipman_Easy,Signor Easy,2,0,2,0,0.005184622279420119
Mr._Midshipman_Easy,the Talents,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,Jacks,1,0,1,0,0.0038739620171566896
Mr._Midshipman_Easy,Breeze,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Sarah,5,1,5,1,0.00484051356237096
Mr._Midshipman_Easy,"Mesty--""how",0,1,0,1,0.0037535134172344236
Mr._Midshipman_Easy,the British,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,Pray,1,0,1,0,0.003996994963491894
Mr._Midshipman_Easy,Captain Frederick Marryat,0,1,0,1,0.0037535134172344236
Mr._Midshipman_Easy,Vigors,18,6,18,6,0.013672161553264674
Mr._Midshipman_Easy,Debbil,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Gascoigne,72,260,72,260,0.028358283070776518
Mr._Midshipman_Easy,Agnes,30,6,30,6,0.011600706543609894
Mr._Midshipman_Easy,holy St. Patrig,1,0,1,0,0.005065381286719935
Mr._Midshipman_Easy,Pompey,2,0,2,0,0.004356134816268956
Mr._Midshipman_Easy,Mr Boatswain,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,the Rebieras,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,nebba,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Mr Haswell,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,Hush,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,Johns,3,0,3,0,0.004114859217001223
Mr._Midshipman_Easy,Dam,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Cutter,1,0,1,0,0.003846201808235802
Mr._Midshipman_Easy,Ned,63,2,63,2,0.016496671634630006
Mr._Midshipman_Easy,Massa Yolliffe,3,0,3,0,0.004441209174468213
Mr._Midshipman_Easy,Jolliffe,12,35,12,35,0.009225019436964892
Mr._Midshipman_Easy,O'Brien,2,0,2,0,0.006944429758734992
Mr._Midshipman_Easy,Captain Hogg,11,3,11,3,0.00685930880340847
Mr._Midshipman_Easy,Mr Hicks,6,0,6,0,0.007887668760244432
Mr._Midshipman_Easy,the Ashantee,5,0,5,0,0.005013192962579864
Mr._Midshipman_Easy,Lucky ting,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Bob,5,0,5,0,0.0043557564168457555
Mr._Midshipman_Easy,Mercy,1,0,1,0,0.003996994963491894
Mr._Midshipman_Easy,Holy Saint Francis,1,0,1,0,0.00405482411675169
Mr._Midshipman_Easy,Atkins,2,1,2,1,0.004356134816268956
Mr._Midshipman_Easy,Captain Wilson,24,122,24,122,0.014636672496487552
Mr._Midshipman_Easy,Martin,17,2,17,2,0.007434006201655555
Mr._Midshipman_Easy,little Massa Gossett,3,0,3,0,0.004595727027726001
Mr._Midshipman_Easy,Mr O'Connor,1,0,1,0,0.003977565190122797
Mr._Midshipman_Easy,David,2,0,2,0,0.004356134816268956
Mr._Midshipman_Easy,Old Jolliffe,2,0,2,0,0.004356134816268956
Mr._Midshipman_Easy,Friar Thomaso,7,0,7,0,0.005251674947980232
Mr._Midshipman_Easy,Mr Midshipman Easy,1,0,1,0,0.006944429758734992
Mr._Midshipman_Easy,the Honourable Lady Signora Alforgas de Guzman,1,0,1,0,0.0038554853343552094
Mr._Midshipman_Easy,Mr Biggs,10,6,10,6,0.007556041560353624
Mr._Midshipman_Easy,the Spaniard,2,0,2,0,0.004232697840148511
Mr._Midshipman_Easy,de powers,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Massa Don Philip,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Harpy_--I,1,0,1,0,0.003993105628691467
Mr._Midshipman_Easy,Waiter,1,0,1,0,0.00405482411675169
Jack_Sheppard,Ireton,19,37,19,37,0.005620811295123982
Jack_Sheppard,King George,1,0,1,0,0.0027947068704469256
Jack_Sheppard,Dan Ware,1,0,1,0,0.002844095711341251
Jack_Sheppard,the Cooper,1,0,1,0,0.0028867697368526735
Jack_Sheppard,the Markis,2,0,2,0,0.0032711370672431463
Jack_Sheppard,Edgeworth Bess,13,18,13,18,0.006540725425218652
Jack_Sheppard,Heavens,2,0,2,0,0.003020636522430769
Jack_Sheppard,Obadiah Lemon,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Van Galgebrok,11,4,11,4,0.004617157071059832
Jack_Sheppard,Claude Du Val,1,1,1,1,0.0028931805478903993
Jack_Sheppard,Tom,3,0,3,0,0.002985959715020245
Jack_Sheppard,Captain Darren,1,0,1,0,0.0027759705904983516
Jack_Sheppard,Mr. Slipshod,1,0,1,0,0.002890475478954738
Jack_Sheppard,Nab,10,0,10,0,0.004243232346304881
Jack_Sheppard,Misther Wild,3,0,3,0,0.0032220223230614254
Jack_Sheppard,Devil,7,0,7,0,0.0038577425328167117
Jack_Sheppard,The Magdalene,1,0,1,0,0.0027947068704469256
Jack_Sheppard,Abraham,13,31,13,31,0.004737499233773664
Jack_Sheppard,the Dean,1,0,1,0,0.002844095711341251
Jack_Sheppard,Monster,1,0,1,0,0.0027555762981817814
Jack_Sheppard,Mrs. Wood,21,60,21,60,0.0063307032640683054
Jack_Sheppard,Peter,4,0,4,0,0.006672549805377674
Jack_Sheppard,Davies,5,0,5,0,0.003630775194229033
Jack_Sheppard,God!--I,1,0,1,0,0.002881579399748372
Jack_Sheppard,Sir William,1,0,1,0,0.0028328062347093936
Jack_Sheppard,Anne,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Master Thames Ditton,1,0,1,0,0.0029057583943966694
Jack_Sheppard,Sir Cecil,13,6,13,6,0.005553051229013413
Jack_Sheppard,Will Colthurst,2,0,2,0,0.0030868085775862843
Jack_Sheppard,Bedlam,1,0,1,0,0.002881579399748372
Jack_Sheppard,Slave,1,0,1,0,0.002844095711341251
Jack_Sheppard,Major Price,2,0,2,0,0.0030868085775862843
Jack_Sheppard,Hem,1,0,1,0,0.002881579399748372
Jack_Sheppard,Mrs. Spurling,7,28,7,28,0.0037965144000838636
Jack_Sheppard,Justice Walters,1,0,1,0,0.002844644230445414
Jack_Sheppard,Sir James,14,8,14,8,0.005253280343360907
Jack_Sheppard,Shotbolt,27,36,27,36,0.00785335016770883
Jack_Sheppard,"Kneebone.--""Oh",0,1,0,1,0.002705038588658855
Jack_Sheppard,Lord,3,0,3,0,0.0037691075741659134
Jack_Sheppard,Lord Derwentwater,1,0,1,0,0.0028328062347093936
Jack_Sheppard,Ben,1,3,1,3,0.002881579399748372
Jack_Sheppard,Peace,1,0,1,0,0.002844095711341251
Jack_Sheppard,"Sir Rowland,--he",1,0,1,0,0.00289592358312257
Jack_Sheppard,the Hollander,0,4,0,4,0.002705038588658855
Jack_Sheppard,Tush,1,0,1,0,0.002844644230445414
Jack_Sheppard,Gemini,1,0,1,0,0.0029803495511338774
Jack_Sheppard,Miss Thornhill,2,0,2,0,0.0032199242802704144
Jack_Sheppard,"Blueskin,--in",1,0,1,0,0.002844095711341251
Jack_Sheppard,Sir Rowland,140,128,140,128,0.028760875915919776
Jack_Sheppard,Constance,12,0,12,0,0.004770039342558366
Jack_Sheppard,Pshaw,6,0,6,0,0.0036200875577759393
Jack_Sheppard,Misther Wudd,7,0,7,0,0.0035210255923222864
Jack_Sheppard,Tom Waters,1,0,1,0,0.005164825555076698
Jack_Sheppard,Jasus,1,0,1,0,0.003155592944316203
Jack_Sheppard,Guzman,1,0,1,0,0.0028867697368526735
Jack_Sheppard,"Trenchard,--""of",0,2,0,2,0.002705038588658855
Jack_Sheppard,Mr. Corbet Kynaston,1,0,1,0,0.0028328062347093936
Jack_Sheppard,Aliva,11,1,11,1,0.00467319371705702
Jack_Sheppard,Father Spencer,3,0,3,0,0.007102352778389828
Jack_Sheppard,Pish,1,0,1,0,0.0028867697368526735
Jack_Sheppard,the Reverend Mr. Purney,2,0,2,0,0.003068500885046492
Jack_Sheppard,Mr.,1,0,1,0,0.00289592358312257
Jack_Sheppard,Jackson,22,16,22,16,0.008330901426140978
Jack_Sheppard,Ma'am,4,0,4,0,0.0035123362038827445
Jack_Sheppard,Kneebone,35,96,35,96,0.008012748278473984
Jack_Sheppard,de New Prish'n,1,0,1,0,0.002844095711341251
Jack_Sheppard,John Dump,0,3,0,3,0.002705038588658855
Jack_Sheppard,Winifred,33,113,33,113,0.006720736078643157
Jack_Sheppard,Jacobite,1,0,1,0,0.0027947068704469256
Jack_Sheppard,Hum,2,0,2,0,0.002983701353127811
Jack_Sheppard,Humph,2,0,2,0,0.0030258268595350695
Jack_Sheppard,Halloa,3,0,3,0,0.0031921307143526235
Jack_Sheppard,"Mrs. Wood,--""he'll",0,1,0,1,0.002705038588658855
Jack_Sheppard,Caliban,6,3,6,3,0.0048521747891102085
Jack_Sheppard,"no,--no",1,0,1,0,0.00286933960348211
Jack_Sheppard,King William,1,0,1,0,0.002881579399748372
Jack_Sheppard,Mr. Shoplatch,2,0,2,0,0.0029614074807942353
Jack_Sheppard,Mr. Bird,3,0,3,0,0.002877046009544205
Jack_Sheppard,Kent,3,0,3,0,0.004071180253640284
Jack_Sheppard,Wood,100,109,100,109,0.022644579472658747
Jack_Sheppard,Terence,4,24,4,24,0.003262364117596766
Jack_Sheppard,Langley,7,6,7,6,0.0038351633560443953
Jack_Sheppard,Mint,1,0,1,0,0.00289592358312257
Jack_Sheppard,Throttle,1,0,1,0,0.002844095711341251
Jack_Sheppard,James the Second,2,0,2,0,0.004626320768824911
Jack_Sheppard,Iss,2,0,2,0,0.004435847250959264
Jack_Sheppard,"Blueskin;--""to",0,1,0,1,0.002705038588658855
Jack_Sheppard,Thames,202,193,202,193,0.031715946326709224
Jack_Sheppard,"Sir Rowland,--I",1,0,1,0,0.00289592358312257
Jack_Sheppard,God,16,0,16,0,0.005958228282913115
Jack_Sheppard,Owen Wood,9,0,9,0,0.007070917400903352
Jack_Sheppard,Doctor Sacheverel,1,0,1,0,0.0027759705904983516
Jack_Sheppard,Mrs. Knap,1,0,1,0,0.002844095711341251
Jack_Sheppard,Mind,1,0,1,0,0.0032799929958862778
Jack_Sheppard,"Sir Rowland,--but",1,0,1,0,0.00289592358312257
Jack_Sheppard,Poll,23,1,23,1,0.007336006668489125
Jack_Sheppard,Captain Kneebone,0,1,0,1,0.002705038588658855
Jack_Sheppard,Shir Rowland Trenchard,7,0,7,0,0.0036324962954351414
Jack_Sheppard,Sdeath,1,0,1,0,0.00289592358312257
Jack_Sheppard,"Van Galgebrok,--Thames Darrell",1,0,1,0,0.002844095711341251
Jack_Sheppard,Griffin,2,10,2,10,0.0029632605862515843
Jack_Sheppard,Rachel,5,10,5,10,0.003238622865053561
Jack_Sheppard,Mr. Wudd,1,0,1,0,0.0028205827115857975
Jack_Sheppard,King James the Third,3,0,3,0,0.003176476859374355
Jack_Sheppard,Mishter Vild,2,0,2,0,0.0029647759732234526
Jack_Sheppard,"Jonathan Wild,--I",1,0,1,0,0.0030555917283735133
Jack_Sheppard,Walpole,2,0,2,0,0.003034980705804966
Jack_Sheppard,Gin,1,0,1,0,0.002881579399748372
Jack_Sheppard,The Black Lion,1,0,1,0,0.0028205827115857975
Jack_Sheppard,Bravo,2,0,2,0,0.0030258268595350695
Jack_Sheppard,Captain Darrell,8,0,8,0,0.0035977765575090272
Jack_Sheppard,Massa Ireton,1,0,1,0,0.002820289689573021
Jack_Sheppard,Marvel,3,14,3,14,0.0030984039349378142
Jack_Sheppard,Heaven,9,0,9,0,0.0038986917366338357
Jack_Sheppard,Vell,2,0,2,0,0.003606147299973551
Jack_Sheppard,Thank'ee,1,0,1,0,0.0028867697368526735
Jack_Sheppard,de jonker,3,0,3,0,0.0032875283833240987
Jack_Sheppard,Mr. Sheppard,4,3,4,3,0.003431963181434128
Jack_Sheppard,Mishter Vudd,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Dog,3,0,3,0,0.003226546665272884
Jack_Sheppard,Providence,1,0,1,0,0.002881579399748372
Jack_Sheppard,Jack,356,364,356,364,0.07783882994273693
Jack_Sheppard,Meriton Latroon,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Aaron,2,0,2,0,0.003016638429134972
Jack_Sheppard,the facetious Tom Brown,0,2,0,2,0.002705038588658855
Jack_Sheppard,G--,1,0,1,0,0.003491520952801118
Jack_Sheppard,Paul Groves,2,0,2,0,0.002984249872231973
Jack_Sheppard,Coming!--so,1,0,1,0,0.0028349072809411542
Jack_Sheppard,Sally Wells,1,0,1,0,0.00289592358312257
Jack_Sheppard,Massa Wild,2,3,2,3,0.0054562765296041205
Jack_Sheppard,Quilt,18,27,18,27,0.006376075783897082
Jack_Sheppard,Mrs. Sheppard,85,84,85,84,0.016244439029576112
Jack_Sheppard,Troth,1,0,1,0,0.0028205827115857975
Jack_Sheppard,Bill Thomson,1,0,1,0,0.002844644230445414
Jack_Sheppard,"Bess,--no",1,0,1,0,0.0028530123255857453
Jack_Sheppard,William of Orange,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Man,2,0,2,0,0.003008396726164507
Jack_Sheppard,Jack Sheppards,1,0,1,0,0.002844095711341251
Jack_Sheppard,The gen'l'man'll,1,0,1,0,0.0028931805478903993
Jack_Sheppard,Zounds,4,0,4,0,0.0033465635036615286
Jack_Sheppard,Smith,3,19,3,19,0.0030739181540200434
Jack_Sheppard,Jack the Grinder,3,0,3,0,0.0032776935720499993
Jack_Sheppard,Mr. Forster,1,0,1,0,0.0028328062347093936
Jack_Sheppard,Saint Patrick,1,0,1,0,0.0029057583943966694
Jack_Sheppard,Thames!--Thames,2,0,2,0,0.002932117109271299
Jack_Sheppard,Wretch,4,0,4,0,0.003346615130411284
Jack_Sheppard,Harkee,1,0,1,0,0.00289592358312257
Jack_Sheppard,Newgate,1,0,1,0,0.002890475478954738
Jack_Sheppard,The Mohocks,1,0,1,0,0.0028205827115857975
Jack_Sheppard,Sir!--I,1,0,1,0,0.002844095711341251
Jack_Sheppard,The Jew,1,0,1,0,0.002844095711341251
Jack_Sheppard,Hogarth,6,14,6,14,0.004239988368376106
Jack_Sheppard,Jonathan,270,335,270,335,0.05482410591429971
Jack_Sheppard,Hobson,1,0,1,0,0.0030284921782732614
Jack_Sheppard,the Stuarts,2,0,2,0,0.0038474108269357004
Jack_Sheppard,Saint Giles,5,0,5,0,0.003477032341797745
Jack_Sheppard,Mrs. Norris,3,8,3,8,0.003347144818787514
Jack_Sheppard,Hush,1,0,1,0,0.0027759705904983516
Jack_Sheppard,Mr. Wild--,1,0,1,0,0.0028867697368526735
Jack_Sheppard,the Chief Justice Powis,1,0,1,0,0.002844095711341251
Jack_Sheppard,Captain Sheppard,11,0,11,0,0.004584839424619114
Jack_Sheppard,Ja,5,0,5,0,0.00805782277273617
Jack_Sheppard,Torture,1,0,1,0,0.00289592358312257
Jack_Sheppard,Old Van,2,0,2,0,0.003068500885046492
Jack_Sheppard,the Markis----,1,0,1,0,0.0029057583943966694
Jack_Sheppard,Austin,21,30,21,30,0.006484682485069431
Jack_Sheppard,Mr. Hearl,1,0,1,0,0.00289592358312257
Jack_Sheppard,Farinelli,1,0,1,0,0.0029624814344646347
Jack_Sheppard,Fly,3,0,3,0,0.0032502320332403094
Jack_Sheppard,Mrs. Wood--,0,1,0,1,0.002705038588658855
Jack_Sheppard,Joan,14,0,14,0,0.005579587685277446
Jack_Sheppard,Fire!--murder,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Winny,20,0,20,0,0.004239393584965833
Jack_Sheppard,Agevorth Besh,1,0,1,0,0.002844095711341251
Jack_Sheppard,D'ye,2,0,2,0,0.003660691883919296
Jack_Sheppard,the Chevalier de Saint George,1,0,1,0,0.0027759705904983516
Jack_Sheppard,Ve,1,0,1,0,0.0028349072809411542
Jack_Sheppard,William Morgan,3,1,3,1,0.0032685397257801027
Jack_Sheppard,Mother,10,0,10,0,0.004445364297448652
Jack_Sheppard,Aliva Trencher,1,0,1,0,0.00286933960348211
Jack_Sheppard,Lady Thornhill,1,0,1,0,0.0029624814344646347
Jack_Sheppard,Jack Parrot,1,0,1,0,0.00289592358312257
Jack_Sheppard,Baptist,3,1,3,1,0.003661762984813707
Jack_Sheppard,the Marquis de Chatillon,2,0,2,0,0.0028951819399683403
Jack_Sheppard,Ha,1,0,1,0,0.002844095711341251
Jack_Sheppard,Mrs. Maggot,5,21,5,21,0.003655516523956708
Jack_Sheppard,Mr. Charcoal,8,0,8,0,0.003853414453889514
Jack_Sheppard,Toby Tanner--,1,0,1,0,0.00289592358312257
Jack_Sheppard,Joe Hind,3,0,3,0,0.003468948067743103
Jack_Sheppard,"Blueskin--""leave",0,1,0,1,0.002705038588658855
Jack_Sheppard,Doctor Daniel Burgess,0,1,0,1,0.002705038588658855
Jack_Sheppard,Marry,1,0,1,0,0.002881579399748372
Jack_Sheppard,Deadman,1,0,1,0,0.002844644230445414
Jack_Sheppard,Tom Thurland,1,0,1,0,0.002844095711341251
Jack_Sheppard,Martin,1,0,1,0,0.002844095711341251
Jack_Sheppard,Sir Montacute Trenchard,4,3,4,3,0.003390715234196098
Jack_Sheppard,the Bridewell,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Flight,1,0,1,0,0.00289592358312257
Jack_Sheppard,Cardinal Dubois,1,0,1,0,0.002881579399748372
Jack_Sheppard,Saunders,2,0,2,0,0.0030868085775862843
Jack_Sheppard,Sharples,6,7,6,7,0.0037101825886459014
Jack_Sheppard,dat jonker,3,0,3,0,0.00396404792654456
Jack_Sheppard,David,0,2,0,2,0.002705038588658855
Jack_Sheppard,the Marshal Gaucher de Chatillon,1,0,1,0,0.002881579399748372
Jack_Sheppard,Charcam,0,18,0,18,0.002705038588658855
Jack_Sheppard,Nick,1,0,1,0,0.0029057583943966694
Jack_Sheppard,Tom Jarrot,2,0,2,0,0.0030868085775862843
Jack_Sheppard,Father of Mercy,3,0,3,0,0.003172697740987762
Jack_Sheppard,Mrs. Marvel,0,2,0,2,0.002705038588658855
Jack_Sheppard,Figg,8,10,8,10,0.00412394570582677
Jack_Sheppard,Joseph Blake,1,0,1,0,0.0027947068704469256
Jack_Sheppard,Lazarillo de Tormes,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Miss,1,0,1,0,0.002844644230445414
Jack_Sheppard,Gay,6,14,6,14,0.004115670864566527
Jack_Sheppard,Tyburn,1,0,1,0,0.002890475478954738
Jack_Sheppard,Patience Kite,1,0,1,0,0.0028867697368526735
Jack_Sheppard,Cutzoni,1,0,1,0,0.0029624814344646347
Jack_Sheppard,"Kneebone,--""that",0,1,0,1,0.002705038588658855
Jack_Sheppard,Senesino,1,0,1,0,0.0029624814344646347
Jack_Sheppard,Mrs. W,1,0,1,0,0.0027759705904983516
Jack_Sheppard,Lady Trafford,28,20,28,20,0.007613379828641093
Jack_Sheppard,Jenny Bunch,1,0,1,0,0.002844095711341251
Jack_Sheppard,Van Gal,7,0,7,0,0.003940824266285477
Jack_Sheppard,Sir John Packington,1,0,1,0,0.0028328062347093936
Jack_Sheppard,Tom Sheppard,3,0,3,0,0.003236765409035343
Jack_Sheppard,Stuart,1,0,1,0,0.002844095711341251
Jack_Sheppard,"Mr. Kneebone,--pray",1,0,1,0,0.0027555762981817814
Jack_Sheppard,Brother,2,0,2,0,0.003351945767887667
Romola,Luigi Pulci,18,0,18,0,0.004552440096073197
Romola,the Turks,1,0,1,0,0.0027175203003844935
Romola,Messer Luca Corsini,1,0,1,0,0.0027265852498734853
Romola,Bacchus,4,0,4,0,0.0031055561545021457
Romola,the Frate,62,0,62,0,0.008347153363954824
Romola,Hadrian,1,0,1,0,0.0027265852498734853
Romola,the discreet Camillo Leonardi,1,0,1,0,0.00269507891692534
Romola,San Bartolommeo,1,0,1,0,0.002689263879100489
Romola,Pope,4,0,4,0,0.003043176935597458
Romola,Messer Tito?—it,6,0,6,0,0.00284211486801957
Romola,Pilate,1,0,1,0,0.0027175203003844935
Romola,the French,3,0,3,0,0.0028393473467184763
Romola,Nofri,9,0,9,0,0.0033123168491294855
Romola,Cicero,1,0,1,0,0.002689263879100489
Romola,Goro,4,7,4,7,0.0027851575762711973
Romola,Piero de ’ Medici,13,1,13,1,0.0033819322730649455
Romola,Thucydides,1,0,1,0,0.0027175203003844935
Romola,the Oedipus,1,0,1,0,0.002795017011412378
Romola,money?—we,1,0,1,0,0.0027265852498734853
Romola,Florentines,12,0,12,0,0.0032195412808236636
Romola,Ovid,3,0,3,0,0.0030537075808241463
Romola,Bernardo,32,49,32,49,0.00479413207456564
Romola,Apollino,1,0,1,0,0.002689263879100489
Romola,Bardo,28,127,28,127,0.004394743739199572
Romola,Messer Pisano,1,0,1,0,0.0027377699326398795
Romola,Bernardo Ruccellai,0,6,0,6,0.0026656717267064937
Romola,Lamiae,1,0,1,0,0.00269507891692534
Romola,Jew,1,0,1,0,0.0027175203003844935
Romola,Ambrogio Traversari,1,0,1,0,0.00269507891692534
Romola,stella per sereno _,1,0,1,0,0.002689263879100489
Romola,Sadness,0,7,0,7,0.0026656717267064937
Romola,Virgil,1,0,1,0,0.00269507891692534
