novel,character,in_strength,out_strength,in_degree,out_degree,pagerank,gender
Jack_Sheppard,Griffin,2,10,1,4,0.0029632605862515843,UNK
Jack_Sheppard,Rachel,5,10,3,6,0.003238622865053561,F
Jack_Sheppard,Mr. Wudd,1,0,1,0,0.0028205827115857975,UNK
Jack_Sheppard,King James the Third,3,0,2,0,0.003176476859374355,M
Jack_Sheppard,Mishter Vild,2,0,1,0,0.0029647759732234526,UNK
Jack_Sheppard,"Jonathan Wild,--I",1,0,1,0,0.0030555917283735133,UNK
Jack_Sheppard,Walpole,2,0,2,0,0.003034980705804966,UNK
Jack_Sheppard,Gin,1,0,1,0,0.002881579399748372,UNK
Jack_Sheppard,The Black Lion,1,0,1,0,0.0028205827115857975,UNK
Jack_Sheppard,Bravo,2,0,2,0,0.0030258268595350695,UNK
Jack_Sheppard,Captain Darrell,8,0,5,0,0.0035977765575090272,M
Jack_Sheppard,Massa Ireton,1,0,1,0,0.002820289689573021,UNK
Jack_Sheppard,Marvel,3,14,2,8,0.0030984039349378142,M
Jack_Sheppard,Heaven,9,0,5,0,0.0038986917366338357,UNK
Jack_Sheppard,Vell,2,0,1,0,0.003606147299973551,UNK
Jack_Sheppard,Thank'ee,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,de jonker,3,0,2,0,0.0032875283833240987,M
Jack_Sheppard,Mr. Sheppard,4,3,1,3,0.003431963181434128,M
Jack_Sheppard,Mishter Vudd,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Dog,3,0,3,0,0.003226546665272884,UNK
Jack_Sheppard,Providence,1,0,1,0,0.002881579399748372,UNK
Jack_Sheppard,Jack,356,364,35,61,0.07783882994273693,M
Jack_Sheppard,Meriton Latroon,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Aaron,2,0,2,0,0.003016638429134972,UNK
Jack_Sheppard,the facetious Tom Brown,0,2,0,2,0.002705038588658855,UNK
Jack_Sheppard,G--,1,0,1,0,0.003491520952801118,UNK
Jack_Sheppard,Paul Groves,2,0,1,0,0.002984249872231973,M
Jack_Sheppard,Coming!--so,1,0,1,0,0.0028349072809411542,UNK
Jack_Sheppard,Sally Wells,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Massa Wild,2,3,1,3,0.0054562765296041205,UNK
Jack_Sheppard,Quilt,18,27,7,16,0.006376075783897082,M
Jack_Sheppard,Mrs. Sheppard,85,84,12,21,0.016244439029576112,F
Jack_Sheppard,Troth,1,0,1,0,0.0028205827115857975,UNK
Jack_Sheppard,Bill Thomson,1,0,1,0,0.002844644230445414,UNK
Jack_Sheppard,"Bess,--no",1,0,1,0,0.0028530123255857453,UNK
Jack_Sheppard,William of Orange,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Man,2,0,2,0,0.003008396726164507,UNK
Jack_Sheppard,Jack Sheppards,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,The gen'l'man'll,1,0,1,0,0.0028931805478903993,UNK
Jack_Sheppard,Zounds,4,0,4,0,0.0033465635036615286,UNK
Jack_Sheppard,Smith,3,19,2,3,0.0030739181540200434,M
Jack_Sheppard,Jack the Grinder,3,0,1,0,0.0032776935720499993,M
Jack_Sheppard,Mr. Forster,1,0,1,0,0.0028328062347093936,UNK
Jack_Sheppard,Saint Patrick,1,0,1,0,0.0029057583943966694,UNK
Jack_Sheppard,Thames!--Thames,2,0,2,0,0.002932117109271299,UNK
Jack_Sheppard,Wretch,4,0,2,0,0.003346615130411284,UNK
Jack_Sheppard,Harkee,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Newgate,1,0,1,0,0.002890475478954738,UNK
Jack_Sheppard,The Mohocks,1,0,1,0,0.0028205827115857975,UNK
Jack_Sheppard,Sir!--I,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,The Jew,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Hogarth,6,14,3,9,0.004239988368376106,M
Jack_Sheppard,Jonathan,270,335,29,67,0.05482410591429971,M
Jack_Sheppard,Hobson,1,0,1,0,0.0030284921782732614,UNK
Jack_Sheppard,the Stuarts,2,0,2,0,0.0038474108269357004,UNK
Jack_Sheppard,Saint Giles,5,0,4,0,0.003477032341797745,UNK
Jack_Sheppard,Mrs. Norris,3,8,3,4,0.003347144818787514,UNK
Jack_Sheppard,Hush,1,0,1,0,0.0027759705904983516,UNK
Jack_Sheppard,Mr. Wild--,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,the Chief Justice Powis,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Captain Sheppard,11,0,4,0,0.004584839424619114,M
Jack_Sheppard,Ja,5,0,3,0,0.00805782277273617,UNK
Jack_Sheppard,Torture,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Old Van,2,0,1,0,0.003068500885046492,UNK
Jack_Sheppard,the Markis----,1,0,1,0,0.0029057583943966694,UNK
Jack_Sheppard,Austin,21,30,10,8,0.006484682485069431,M
Jack_Sheppard,Mr. Hearl,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Farinelli,1,0,1,0,0.0029624814344646347,UNK
Jack_Sheppard,Fly,3,0,1,0,0.0032502320332403094,UNK
Jack_Sheppard,Mrs. Wood--,0,1,0,1,0.002705038588658855,UNK
Jack_Sheppard,Joan,14,0,6,0,0.005579587685277446,UNK
Jack_Sheppard,Fire!--murder,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Winny,20,0,3,0,0.004239393584965833,UNK
Jack_Sheppard,Agevorth Besh,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,D'ye,2,0,2,0,0.003660691883919296,UNK
Jack_Sheppard,the Chevalier de Saint George,1,0,1,0,0.0027759705904983516,UNK
Jack_Sheppard,Ve,1,0,1,0,0.0028349072809411542,UNK
Jack_Sheppard,William Morgan,3,1,2,1,0.0032685397257801027,UNK
Jack_Sheppard,Mother,10,0,3,0,0.004445364297448652,UNK
Jack_Sheppard,Aliva Trencher,1,0,1,0,0.00286933960348211,UNK
Jack_Sheppard,Lady Thornhill,1,0,1,0,0.0029624814344646347,UNK
Jack_Sheppard,Jack Parrot,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Baptist,3,1,2,1,0.003661762984813707,M
Jack_Sheppard,the Marquis de Chatillon,2,0,2,0,0.0028951819399683403,UNK
Jack_Sheppard,Ha,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Mrs. Maggot,5,21,3,9,0.003655516523956708,F
Jack_Sheppard,Mr. Charcoal,8,0,2,0,0.003853414453889514,UNK
Jack_Sheppard,Toby Tanner--,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Joe Hind,3,0,3,0,0.003468948067743103,UNK
Jack_Sheppard,"Blueskin--""leave",0,1,0,1,0.002705038588658855,UNK
Jack_Sheppard,Doctor Daniel Burgess,0,1,0,1,0.002705038588658855,UNK
Jack_Sheppard,Marry,1,0,1,0,0.002881579399748372,UNK
Jack_Sheppard,Deadman,1,0,1,0,0.002844644230445414,UNK
Jack_Sheppard,Tom Thurland,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Martin,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Sir Montacute Trenchard,4,3,3,2,0.003390715234196098,M
Jack_Sheppard,the Bridewell,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Flight,1,0,1,0,0.00289592358312257,UNK
Jack_Sheppard,Cardinal Dubois,1,0,1,0,0.002881579399748372,UNK
Jack_Sheppard,Saunders,2,0,1,0,0.0030868085775862843,UNK
Jack_Sheppard,Sharples,6,7,4,4,0.0037101825886459014,M
Jack_Sheppard,dat jonker,3,0,2,0,0.00396404792654456,M
Jack_Sheppard,David,0,2,0,2,0.002705038588658855,UNK
Jack_Sheppard,the Marshal Gaucher de Chatillon,1,0,1,0,0.002881579399748372,UNK
Jack_Sheppard,Charcam,0,18,0,10,0.002705038588658855,M
Jack_Sheppard,Nick,1,0,1,0,0.0029057583943966694,UNK
Jack_Sheppard,Tom Jarrot,2,0,1,0,0.0030868085775862843,M
Jack_Sheppard,Father of Mercy,3,0,2,0,0.003172697740987762,UNK
Jack_Sheppard,Mrs. Marvel,0,2,0,1,0.002705038588658855,F
Jack_Sheppard,Figg,8,10,4,4,0.00412394570582677,M
Jack_Sheppard,Joseph Blake,1,0,1,0,0.0027947068704469256,UNK
Jack_Sheppard,Lazarillo de Tormes,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Miss,1,0,1,0,0.002844644230445414,UNK
Jack_Sheppard,Gay,6,14,3,5,0.004115670864566527,M
Jack_Sheppard,Tyburn,1,0,1,0,0.002890475478954738,UNK
Jack_Sheppard,Patience Kite,1,0,1,0,0.0028867697368526735,UNK
Jack_Sheppard,Cutzoni,1,0,1,0,0.0029624814344646347,UNK
Jack_Sheppard,"Kneebone,--""that",0,1,0,1,0.002705038588658855,UNK
Jack_Sheppard,Senesino,1,0,1,0,0.0029624814344646347,UNK
Jack_Sheppard,Mrs. W,1,0,1,0,0.0027759705904983516,UNK
Jack_Sheppard,Lady Trafford,28,20,7,5,0.007613379828641093,F
Jack_Sheppard,Jenny Bunch,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,Van Gal,7,0,1,0,0.003940824266285477,M
Jack_Sheppard,Sir John Packington,1,0,1,0,0.0028328062347093936,UNK
Jack_Sheppard,Tom Sheppard,3,0,3,0,0.003236765409035343,M
Jack_Sheppard,Stuart,1,0,1,0,0.002844095711341251,UNK
Jack_Sheppard,"Mr. Kneebone,--pray",1,0,1,0,0.0027555762981817814,UNK
Jack_Sheppard,Brother,2,0,1,0,0.003351945767887667,UNK
Jude_the_Obscure,Aunt,4,0,2,0,0.007279270536751751,UNK
Jude_the_Obscure,Pilate,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,the Fawleys,3,0,1,0,0.007180841324781232,UNK
Jude_the_Obscure,Drusilla Fawley,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Doctor Smith,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Husband,2,0,1,0,0.0066535662808116566,M
Jude_the_Obscure,Thucydides,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Mrs.,9,0,2,0,0.007844427700702278,F
Jude_the_Obscure,Ada,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Job,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Fate,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Abby,8,0,3,0,0.008020560254818936,F
Jude_the_Obscure,Paul,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,VIII Michaelmas,0,2,0,1,0.006199262501255979,UNK
Jude_the_Obscure,Arabella,105,240,7,25,0.04594083592299939,F
Jude_the_Obscure,Eliza,1,0,1,0,0.006621163575445861,UNK
Jude_the_Obscure,Pigs,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Fuller,2,0,1,0,0.006853648383606147,M
Jude_the_Obscure,Cythna,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,Lord,6,0,2,0,0.007275655597928172,UNK
Jude_the_Obscure,Willis,2,0,2,0,0.006739266519003865,M
Jude_the_Obscure,Shaston,1,2,1,2,0.0062625061640687535,UNK
Jude_the_Obscure,Phillotson,147,66,5,9,0.03276417099251259,M
Jude_the_Obscure,Dammy,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Nature,2,0,1,0,0.006853648383606147,F
Jude_the_Obscure,Laon,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,Matrimony,1,0,1,0,0.006426414391033817,UNK
Jude_the_Obscure,MILTON,1,0,1,0,0.00886100432391022,UNK
Jude_the_Obscure,Charity,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Uncle Joe,0,6,0,3,0.006199262501255979,UNK
Jude_the_Obscure,Doctor Vilbert,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Gad,1,0,1,0,0.00897900439285848,UNK
Jude_the_Obscure,Doctors,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Vilbert,6,2,3,1,0.007757733447730259,M
Jude_the_Obscure,Samson,3,0,1,0,0.006687340708900921,M
Jude_the_Obscure,Scripture,1,0,1,0,0.006426414391033817,UNK
Jude_the_Obscure,Mr. Highridge,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Ajax,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Donn,0,6,0,2,0.006199262501255979,M
Jude_the_Obscure,Anny,11,27,1,7,0.007988882595954101,F
Jude_the_Obscure,God,20,0,4,0,0.01064216703004104,UNK
Jude_the_Obscure,Voltairean,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Miss Donn,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Sue’s,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Mrs. Edlin!—I,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Dick,2,0,1,0,0.00632574982688153,UNK
Jude_the_Obscure,Christ,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,The Raven,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,The Ishmaelite,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Hector,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Mr. Taylor,2,0,1,0,0.006524647973019274,UNK
Jude_the_Obscure,George,4,0,1,0,0.0064522371525070794,UNK
Jude_the_Obscure,St. Peter,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Farmer Troutham,1,0,1,0,0.006526455442431064,M
Jude_the_Obscure,the Edlins,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Christianity,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Tinker Taylor,9,3,2,2,0.009810282197255694,M
Jude_the_Obscure,A Nemesis,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Miss Bridehead,1,0,1,0,0.006526455442431064,F
Jude_the_Obscure,S. F. M. Bridehead,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Life,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Heaven,4,0,3,0,0.007159360123781958,UNK
Jude_the_Obscure,Aunt Drusilla,3,0,2,0,0.006952077595576667,F
Jude_the_Obscure,Newman,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Challow,2,0,2,0,0.006689148178312711,M
Jude_the_Obscure,Lo,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Dr. Vilbert,2,0,1,0,0.006702275803627444,M
Jude_the_Obscure,Achilles unarmed,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Gillingham,4,106,1,16,0.007886866798015509,M
Jude_the_Obscure,Juey,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,V,0,1,0,1,0.006199262501255979,UNK
Jude_the_Obscure,Shelley,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Diana,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Melpomene,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Sarah,0,1,0,1,0.006199262501255979,UNK
Jude_the_Obscure,Virginia,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,Baker,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Fortune,1,0,1,0,0.00707755026149259,UNK
Jude_the_Obscure,Bolted,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,Wessex,1,0,1,0,0.0064507691524417115,UNK
Jude_the_Obscure,Jude,382,290,13,47,0.11164278128907482,M
Jude_the_Obscure,Mary Magdalen,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Ridley,2,0,1,0,0.006853648383606147,UNK
Jude_the_Obscure,Sue,276,350,6,35,0.08764169930946292,F
Jude_the_Obscure,Adam,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Mrs. Cartlett,4,1,4,1,0.007054016833002373,UNK
Jude_the_Obscure,Shelleyan,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,Marygreen,3,0,3,0,0.007161167593193747,UNK
Jude_the_Obscure,Mrs. Edlin,16,44,4,8,0.011759403226502742,F
Jude_the_Obscure,"Mr. Fawley),—I",1,0,1,0,0.00641207357782878,M
Jude_the_Obscure,Gibbon,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,J. S. Mill,2,1,2,1,0.006739266519003865,F
Jude_the_Obscure,Banns,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Mother,2,0,2,0,0.006689148178312711,UNK
Jude_the_Obscure,Sundays,1,0,1,0,0.006361955237137626,UNK
Jude_the_Obscure,the Lord Harry!—Matriarchy,1,0,1,0,0.0062625061640687535,UNK
Jude_the_Obscure,Miss Fontover,3,0,1,0,0.007180841324781232,F
Jude_the_Obscure,Phœnix,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Mr. Fawley,3,0,3,0,0.007453054073947039,UNK
Jude_the_Obscure,St.—St,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,the Jews,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Venus,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,John,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Luxury,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Father,19,0,3,0,0.010377662396150211,M
Jude_the_Obscure,Apollo,1,0,1,0,0.006526455442431064,UNK
Jude_the_Obscure,Well”—Jude,3,0,1,0,0.007180841324781232,M
Jude_the_Obscure,Biles,1,0,1,0,0.00641207357782878,UNK
Jude_the_Obscure,Pshoo,1,0,1,0,0.006426414391033817,UNK
Jude_the_Obscure,the Widow Edlin,3,0,1,0,0.006880718170589496,F
Lady_Audley's_Secret,A VISITOR WHOM HE HAD SCARCELY EXPECTED,0,2,0,1,0.004766498364468129,UNK
Lady_Audley's_Secret,Gran'pa,8,0,3,0,0.009933424052503291,M
Lady_Audley's_Secret,Pallas Athene,1,0,1,0,0.005038275835510392,UNK
Lady_Audley's_Secret,Hoggs,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Smithers,2,0,1,0,0.005050430365106698,UNK
Lady_Audley's_Secret,the Freemasons,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Job,1,0,1,0,0.005861286211037867,UNK
Lady_Audley's_Secret,Miss Graham,47,6,9,3,0.03427575552215586,F
Lady_Audley's_Secret,Mr. Talboys,17,12,1,5,0.00717992036989596,M
Lady_Audley's_Secret,Poor Robert,0,4,0,2,0.004766498364468129,M
Lady_Audley's_Secret,Mr. Aulwin,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,LucyI,1,0,1,0,0.00504871693339078,UNK
Lady_Audley's_Secret,Sir Harry Towers,8,5,3,1,0.006255297997972196,M
Lady_Audley's_Secret,Lukes,1,0,1,0,0.0054555157004687604,UNK
Lady_Audley's_Secret,nevy,1,0,1,0,0.0054555157004687604,UNK
Lady_Audley's_Secret,Helen Talboys,19,3,5,2,0.017886342000152287,F
Lady_Audley's_Secret,Cousin Robert,2,0,1,0,0.005086713611978227,UNK
Lady_Audley's_Secret,Atkinson,4,0,2,0,0.0064284650371079595,UNK
Lady_Audley's_Secret,Audley Court,1,0,1,0,0.0054555157004687604,UNK
Lady_Audley's_Secret,George Talboy,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Pshaw,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Mrs. Plowson,10,3,2,3,0.008475310602190337,F
Lady_Audley's_Secret,Little George,0,3,0,3,0.004766498364468129,M
Lady_Audley's_Secret,Mr. White,3,0,1,0,0.005192396365425982,M
Lady_Audley's_Secret,Atkinsons,1,0,1,0,0.0054555157004687604,UNK
Lady_Audley's_Secret,Helen Maldon,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Yesyes,1,0,1,0,0.004926605988223178,UNK
Lady_Audley's_Secret,II,2,0,2,0,0.005417061970334273,UNK
Lady_Audley's_Secret,Robert,191,553,18,63,0.09236568656109531,M
Lady_Audley's_Secret,Miss Dalrymple,1,0,1,0,0.004926605988223178,UNK
Lady_Audley's_Secret,Sir Michaelnot,1,0,1,0,0.00504871693339078,UNK
Lady_Audley's_Secret,Mrs. Marks,6,3,3,1,0.00970853415806419,F
Lady_Audley's_Secret,Dumas fils,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Madam Taylor,1,0,1,0,0.004908464364787413,F
Lady_Audley's_Secret,au serieux,1,0,1,0,0.005389620884133447,UNK
Lady_Audley's_Secret,Lady Towers,2,0,2,0,0.005068571988542462,UNK
Lady_Audley's_Secret,Mrs. Martyn,2,6,1,4,0.005310053306552654,UNK
Lady_Audley's_Secret,Billy,5,0,3,0,0.008020014699603737,UNK
Lady_Audley's_Secret,Mrs. Montford,1,0,1,0,0.005069572809356784,UNK
Lady_Audley's_Secret,Crescent Villasyes,1,0,1,0,0.004986626273601185,UNK
Lady_Audley's_Secret,DEAR WILMINGTONIf,2,0,1,0,0.005050430365106698,UNK
Lady_Audley's_Secret,Matilda,5,0,2,0,0.007002429855750794,F
Lady_Audley's_Secret,Macbeth,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Mendelssohn,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,"Robert""by",0,1,0,1,0.004766498364468129,UNK
Lady_Audley's_Secret,HENRY MALDON,1,0,1,0,0.008051328305780911,UNK
Lady_Audley's_Secret,Damon,3,0,2,0,0.005210537988861746,M
Lady_Audley's_Secret,Clara Talboys,45,41,3,11,0.013108964336748857,F
Lady_Audley's_Secret,God,11,0,6,0,0.01291243501320146,UNK
Lady_Audley's_Secret,Lieutenant Maldon,2,1,2,1,0.006003252211357152,UNK
Lady_Audley's_Secret,Mrs. Maloney,7,2,1,2,0.005760260366703118,F
Lady_Audley's_Secret,Monsieur Val,1,0,1,0,0.005222610472816366,M
Lady_Audley's_Secret,Mr. Dawson,17,31,4,6,0.008028332718750045,M
Lady_Audley's_Secret,Jove,1,0,1,0,0.005861286211037867,UNK
Lady_Audley's_Secret,The Newfoundland,1,0,1,0,0.00504871693339078,M
Lady_Audley's_Secret,Fanny,1,0,1,0,0.005038275835510392,UNK
Lady_Audley's_Secret,George,122,35,11,10,0.04508001276487287,M
Lady_Audley's_Secret,Wilson,1,0,1,0,0.005275095970014989,UNK
Lady_Audley's_Secret,II'll,1,0,1,0,0.00504871693339078,UNK
Lady_Audley's_Secret,Balzac,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Lady Audleynot,1,0,1,0,0.004986626273601185,UNK
Lady_Audley's_Secret,Dr. Mosgrave,8,11,1,3,0.005902226367022402,M
Lady_Audley's_Secret,Phoebe,83,48,5,5,0.04109633750092458,F
Lady_Audley's_Secret,Heaven,8,0,2,0,0.006042478935625769,UNK
Lady_Audley's_Secret,Georgey,13,12,5,5,0.012775261969443246,M
Lady_Audley's_Secret,Richards,4,0,1,0,0.005334362365745266,M
Lady_Audley's_Secret,Nicholas PoussinSalvatorhahum,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Maria Manning,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Miss Tonks,19,8,2,2,0.009754659261622904,F
Lady_Audley's_Secret,Caesar,5,0,2,0,0.00571000330437698,M
Lady_Audley's_Secret,Providence,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,George Talboys,36,3,4,3,0.011593370788050361,F
Lady_Audley's_Secret,Tennyson,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Talbot,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Mrs. M.,4,0,2,0,0.007640683068300631,UNK
Lady_Audley's_Secret,Boggs,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Luke,72,54,4,14,0.04379221095047327,M
Lady_Audley's_Secret,Captain Maldon,7,0,2,0,0.006206399062999216,M
Lady_Audley's_Secret,TonksTonks,1,0,1,0,0.005162998463797233,UNK
Lady_Audley's_Secret,Atalanta,1,0,1,0,0.004926605988223178,UNK
Lady_Audley's_Secret,Edward the Fourth,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Papa,9,0,2,0,0.0065424765201252105,M
Lady_Audley's_Secret,Lady Audley,119,109,9,17,0.03887111925724609,F
Lady_Audley's_Secret,Mrs. Talboys,1,0,1,0,0.005019999038861438,UNK
Lady_Audley's_Secret,Adam,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Bother Phoebe,1,0,1,0,0.0054555157004687604,UNK
Lady_Audley's_Secret,Sir Michael,22,76,7,16,0.0252355411330227,M
Lady_Audley's_Secret,Alicia,71,115,4,20,0.021661688740542393,F
Lady_Audley's_Secret,Mr. Maldon,16,1,4,1,0.01230953135121913,M
Lady_Audley's_Secret,the Mr. Talboys who I was told set out for Liverpool with the idea of going to Australia,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Mr. MaldonI,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Bob,38,0,4,0,0.017962740686946543,M
Lady_Audley's_Secret,Iwhy,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,The Audleys,1,0,1,0,0.00504871693339078,UNK
Lady_Audley's_Secret,Ged,1,0,1,0,0.004926605988223178,UNK
Lady_Audley's_Secret,Mr. ,1,0,1,0,0.005275095970014989,UNK
Lady_Audley's_Secret,Monsieur Mazers de Latude,1,0,1,0,0.005038275835510392,UNK
Lady_Audley's_Secret,Mr. GeorgeGeorge,1,0,1,0,0.005069572809356784,UNK
Lady_Audley's_Secret,Mrs. Dawson,3,1,2,1,0.015205382825411264,UNK
Lady_Audley's_Secret,Mrs. Vincent,25,19,2,5,0.008862781734146638,F
Lady_Audley's_Secret,Bobotherwise Robert Audleythis,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Pythias,1,0,1,0,0.004926605988223178,UNK
Lady_Audley's_Secret,Major Melville,2,0,2,0,0.00520882455714583,M
Lady_Audley's_Secret,Mrs. Barkamb,1,17,1,5,0.005069572809356784,F
Lady_Audley's_Secret,Martin,3,0,1,0,0.005675721699134094,UNK
Lady_Audley's_Secret,Saint Bartholomew,1,0,1,0,0.004908464364787413,UNK
Lady_Audley's_Secret,Lucy,22,15,2,3,0.010996162756732462,F
Lady_Audley's_Secret,Madam Frederick,1,0,1,0,0.005069572809356784,UNK
Lady_Audley's_Secret,Mount Stanning,5,0,3,0,0.005655578434069685,UNK
Lady_Audley's_Secret,Cousine Bette,1,0,1,0,0.0072147850673427785,UNK
Lady_Audley's_Secret,Miss Morley,7,1,1,1,0.012430013290456296,F
Love_and_Mr._Lewisham,Miss Heydinger,19,24,3,4,0.02434956842270699,F
Love_and_Mr._Lewisham,Noumena,1,0,1,0,0.008564813338902714,UNK
Love_and_Mr._Lewisham,Miss Henderson,6,1,3,1,0.01551562839985535,UNK
Love_and_Mr._Lewisham,Mr. Medium,1,0,1,0,0.00921926520622623,UNK
Love_and_Mr._Lewisham,Robin Hood,1,0,1,0,0.008564813338902714,UNK
Love_and_Mr._Lewisham,Ethel--,1,0,1,0,0.00912853161498657,UNK
Love_and_Mr._Lewisham,Smithers,10,13,2,6,0.013069270084554888,M
Love_and_Mr._Lewisham,Ruskin,1,0,1,0,0.00933955822652294,UNK
Love_and_Mr._Lewisham,Moses,1,0,1,0,0.008564813338902714,M
Love_and_Mr._Lewisham,Hybrids,1,0,1,0,0.00939779092482538,UNK
