novel,graph_type,n_nodes,n_edges,density,degree_mean,degree_std,degree_max,degree_gini,degree_centralization,assortativity,clustering_avg,transitivity,avg_path_length,n_components,largest_component_frac,delta_max,delta_mean,delta_median,small_world_sigma,powerlaw_alpha,powerlaw_xmin
Shirley,dialogue,78,171,0.056943056943056944,4.384615384615385,5.853403062849299,29,0.5263907632328686,0.32809295967190705,-0.32366647100620943,0.41041357229988623,0.2569190600522193,3.062271062271062,1,1.0,1.0,0.131,0.0,2.2428552045156707,1.9004785276740637,1.0
Sybil,cooccurrence,532,1749,0.012382651544114524,6.575187969924812,11.760453075609574,110,0.6159481035349954,0.19550865224034394,-0.17421251128966175,0.5851576211994621,0.22012848885928535,3.1228802457424223,55,0.8853383458646616,1.0,0.172,0.0,5.968114407714813,1.9711644861474569,1.0
Sybil,dialogue,86,243,0.06648426812585499,5.651162790697675,5.596442894064268,29,0.46803521868121356,0.2812324929971989,-0.11601912131965003,0.43091410821436565,0.2846184901090028,2.8421340629274967,1,1.0,1.0,0.1965,0.0,2.7712114317674446,1.6911349292671862,1.0
Tess_of_the_d'Urbervilles,cooccurrence,274,628,0.016790994893184676,4.583941605839416,10.987479494025308,138,0.6313868613138687,0.49229691876750703,-0.30007624498276864,0.5654020802970365,0.16125598722724854,2.4949377849911123,43,0.8321167883211679,0.5,0.0825,0.0,5.860382334470577,2.0026534969221195,1.0
Tess_of_the_d'Urbervilles,dialogue,38,68,0.09672830725462304,3.5789473684210527,5.0712376717666965,30,0.5073529411764706,0.7537537537537538,-0.4708646343939439,0.4680451127819549,0.1852409638554217,2.1337126600284493,1,1.0,1.0,0.043,0.0,4.151501070277899,1.9280620222103881,1.0
The_Heart_of_Midlothian1,cooccurrence,438,1537,0.016060102609113613,7.018264840182648,12.135446954616345,101,0.6314501059111177,0.21604769802447882,-0.18697378160066586,0.5988938527080901,0.28885354922654327,2.8355955792058944,67,0.7990867579908676,1.0,0.1515,0.0,5.671891480854295,1.8775394505175087,1.0
The_Heart_of_Midlothian1,dialogue,78,150,0.04995004995004995,3.8461538461538463,3.980970513925167,21,0.4570940170940172,0.22863978127136023,-0.055238597764073416,0.32222264914572607,0.24976076555023924,3.4095904095904097,1,1.0,1.5,0.187,0.0,2.831820619809218,1.8974931942504334,1.0
The_Heart_of_Midlothian2,cooccurrence,565,1605,0.010073432498587836,5.68141592920354,12.362708331396478,200,0.596130455159485,0.34576042729551665,-0.18979430071249437,0.6209065352088207,0.15399487078319196,3.1024468691855303,77,0.8194690265486726,1.0,0.129,0.0,5.991980293338177,2.094739730415371,1.0
The_Heart_of_Midlothian2,dialogue,81,145,0.044753086419753084,3.580246913580247,5.490427579047199,46,0.4458918688803746,0.5436708860759494,-0.2678727750218852,0.5046188051824123,0.14294670846394986,3.68179012345679,1,1.0,1.0,0.0435,0.0,4.166606809818697,1.8675517731405158,1.0
The_Heir_of_Redclyffe,cooccurrence,384,1878,0.025538511749347258,9.78125,22.649251792737733,231,0.653967540823571,0.580618703265758,-0.42024647858425895,0.731115636424592,0.16215158498934643,2.2212379952209185,21,0.9453125,1.0,0.1315,0.0,3.8412219653661417,1.8264128378316278,1.0
The_Heir_of_Redclyffe,dialogue,83,199,0.05847781369379959,4.795180722891566,7.08427587875962,42,0.564509293455228,0.46492020475760315,-0.42992157556667815,0.5269831235926994,0.2463002114164905,2.447840141052013,1,1.0,1.0,0.112,0.0,3.5689191032362473,1.971062819254208,1.0
The_Invisible_Man,cooccurrence,94,184,0.04209563029055136,3.9148936170212765,5.288807077955444,24,0.6169056429232191,0.2206638616175783,-0.26871359644924664,0.40650556432376095,0.32576985413290116,2.7838660578386607,20,0.776595744680851,1.0,0.1515,0.0,4.017659401052326,1.8831929470644335,1.0
The_Invisible_Man,dialogue,26,50,0.15384615384615385,3.8461538461538463,2.851346614284714,13,0.3815384615384614,0.39666666666666667,-0.37414011888065163,0.5300929839391378,0.3024193548387097,2.403076923076923,1,1.0,1.0,0.224,0.0,3.519543571568562,1.5225386156241076,1.0
The_Life_and_Adventures_of_Michael_Armstrong,cooccurrence,288,925,0.022381920247773905,6.423611111111111,13.526250127638189,116,0.6584309309309309,0.3844691893472381,-0.39409442912141324,0.5780498808103598,0.17944711921691164,2.5212058212058213,28,0.9027777777777778,0.5,0.1245,0.0,4.148331790966758,1.9241693999813054,1.0
The_Life_and_Adventures_of_Michael_Armstrong,dialogue,77,203,0.06937799043062201,5.2727272727272725,6.819826641427649,33,0.5131469515705971,0.37456140350877193,-0.3784230294864627,0.5741040248995622,0.23024830699774265,2.4569377990430623,1,1.0,1.0,0.151,0.0,3.2814462836328575,1.825112124820883,1.0
The_Light_that_Failed,cooccurrence,167,367,0.026477166149628455,4.395209580838324,9.878275979811528,101,0.6142374651242475,0.5890105878057685,-0.3841586671483225,0.5899589445153951,0.13636363636363635,2.336565530184548,21,0.8323353293413174,0.5,0.0725,0.0,4.563637164126082,1.9564632420681203,1.0
The_Light_that_Failed,dialogue,32,62,0.125,3.875,4.77460731369607,27,0.46370967741935476,0.7956989247311828,-0.44857240255182873,0.5726058663558663,0.20994475138121546,2.026209677419355,1,1.0,1.0,0.0765,0.0,5.075295341842925,1.8442376493086365,1.0
The_Mayor_of_Casterbridge,cooccurrence,185,358,0.021034077555816686,3.8702702702702703,9.679983941936223,105,0.6349086516684284,0.5556248515086719,-0.3812184815066648,0.5297044044420356,0.11696750902527075,2.393764761454889,34,0.7891891891891892,0.5,0.0855,0.0,3.9121442167246747,2.0258759835478046,1.0
The_Mayor_of_Casterbridge,dialogue,33,70,0.13257575757575757,4.242424242424242,4.6321034100974625,23,0.4770562770562772,0.623991935483871,-0.48760976626625346,0.570488861892024,0.24784853700516352,2.1363636363636362,1,1.0,1.0,0.148,0.0,4.142192360908895,1.758106220321414,1.0
The_Mill_on_the_Floss,cooccurrence,363,1593,0.024245468243459203,8.776859504132231,19.25091143918163,213,0.6187037296436373,0.5672778194395556,-0.344667943739693,0.7782679440520179,0.1576984884246472,2.313407275811847,10,0.9752066115702479,0.5,0.1265,0.0,4.383096046007251,1.7886396267540747,1.0
The_Mill_on_the_Floss,dialogue,57,150,0.09398496240601503,5.2631578947368425,6.81722873105784,35,0.5485380116959064,0.5503246753246753,-0.47754790587512996,0.5991684475352084,0.28105906313645623,2.24874686716792,1,1.0,1.0,0.1285,0.0,3.3812449655686114,1.8379638533560967,1.0
The_Mysteries_of_London1,cooccurrence,588,1598,0.009259581174889035,5.4353741496598635,10.671704609938411,123,0.6652065081351688,0.20096400393043823,-0.16145232441841156,0.5011225152920721,0.23840276066058663,3.0704458537057655,116,0.7738095238095238,1.0,0.1655,0.0,5.7577336630142675,2.0493213797861447,1.0
The_Mysteries_of_London1,dialogue,107,280,0.04937400811144419,5.233644859813084,5.949286361432273,41,0.4962283044058746,0.34384546271338723,-0.19634193533625607,0.43167199466043915,0.22312439103605067,2.855933697760536,1,1.0,1.0,0.1685,0.0,3.931089401091679,1.9442223554456266,1.0
The_Mysteries_of_London2,cooccurrence,614,1825,0.009697594465197593,5.944625407166124,10.729280256713725,137,0.6282709383784748,0.21449210461781232,-0.14667472068004284,0.5434890467262286,0.2105713963710132,3.2487947783116433,99,0.8127035830618893,1.0,0.152,0.0,6.863088958721353,2.084198544455595,1.0
The_Mysteries_of_London2,dialogue,149,386,0.03500816252494105,5.181208053691275,6.7117583801883915,52,0.5112146607782453,0.32064717779003493,-0.24922155309352645,0.40072559413173825,0.1949698189134809,2.9188282241973518,1,1.0,1.0,0.1815,0.0,3.4549090966320337,2.0254200318639417,1.0
The_Mysteries_of_London3,cooccurrence,579,2009,0.012006143511961323,6.939550949913644,13.29646571421144,118,0.6691683624037255,0.19281212332012018,-0.15141414019803318,0.5805911829844824,0.26993583141883865,2.9633524704244953,75,0.8290155440414507,1.0,0.129,0.0,5.1657024257933,1.839729186778373,1.0
The_Mysteries_of_London3,dialogue,110,341,0.05688073394495413,6.2,6.462197768561406,29,0.507997867235404,0.2130479102956167,-0.1034678546470991,0.41174279764365485,0.2963144963144963,2.8190158465387825,1,1.0,1.0,0.202,0.0,3.0987247016479413,1.6953601716494962,1.0
The_Mysteries_of_London4,cooccurrence,606,2071,0.011297493385702207,6.8349834983498345,11.06711436550945,127,0.6265503662872323,0.19927754364840458,-0.1360035451748201,0.5682800395746478,0.2635580128465729,3.290989182312235,66,0.8613861386138614,1.0,0.19,0.0,6.435851453659415,1.928913560399584,1.0
The_Mysteries_of_London4,dialogue,130,284,0.03387000596302922,4.369230769230769,4.320146830728471,30,0.4505146262188515,0.20179263565891473,-0.1391452707669319,0.3876392310281742,0.223963133640553,3.5646988670244486,1,1.0,1.5,0.2085,0.0,6.007249075146081,2.0414650565891073,1.0
The_Odd_Women,cooccurrence,155,437,0.03661499790532049,5.638709677419355,9.436294974787334,57,0.6511109470731529,0.3378745437568967,-0.3845909797364474,0.5297510545320112,0.2872983870967742,2.5903391572456322,16,0.9032258064516129,0.5,0.137,0.0,3.8837422771974097,1.834803783937678,1.0
The_Odd_Women,dialogue,35,94,0.15798319327731092,5.371428571428571,5.435784681353817,24,0.4835866261398176,0.5811051693404634,-0.46671369153309245,0.5516560180691096,0.33620689655172414,2.0504201680672267,1,1.0,1.0,0.155,0.0,2.7246304476551977,1.556330038309222,1.0
The_Picture_of_Dorian_Gray,cooccurrence,245,1003,0.03355637336901974,8.187755102040816,13.557039479555598,171,0.5092965999959305,0.6727551777642853,-0.21529266641135886,0.8096257367844953,0.2727089220831651,2.3146245059288537,8,0.9428571428571428,1.0,0.067,0.0,6.2216922902275655,1.885873821098013,1.0
The_Picture_of_Dorian_Gray,dialogue,28,38,0.10052910052910052,2.7142857142857144,2.602981022612657,12,0.38815789473684204,0.37037037037037035,-0.3740030674846626,0.28701298701298705,0.20625,3.0767195767195767,1,1.0,2.0,0.113,0.0,5.405960631004581,2.017893505602805,1.0
The_Pirate,cooccurrence,863,2365,0.00635833021914059,5.480880648899189,14.417200142291207,174,0.7342894029627707,0.19595193631750701,-0.2868883027807097,0.4784717999874998,0.1806216159621885,2.8620558925476605,273,0.6685979142526072,1.0,0.1575,0.0,5.44550711967014,1.9928512419003042,1.0
The_Pirate,dialogue,170,323,0.022485207100591716,3.8,6.247446537209751,41,0.5281733746130031,0.2227387996618766,-0.2334260082954282,0.36417382607316123,0.19327333017527237,4.536303515489036,1,1.0,1.5,0.138,0.0,1.9027481133532282,1.9281208019515512,1.0
The_Return_of_the_Native,cooccurrence,214,521,0.022859900838050107,4.869158878504673,10.031337917447003,79,0.6818304123988734,0.3513154398086633,-0.4076051288987773,0.49642885327439373,0.2400844872095752,2.5236669518106645,40,0.7850467289719626,1.0,0.1225,0.0,,1.9327758073054673,1.0
The_Return_of_the_Native,dialogue,29,87,0.21428571428571427,6.0,4.785034140331491,17,0.4355925485533094,0.421957671957672,-0.2022818247330904,0.5978099317855909,0.5319426336375489,2.2438423645320196,1,1.0,1.0,0.147,0.0,2.2283171684134353,1.5414088424888823,1.0
The_Small_House_at_Allington,cooccurrence,387,1650,0.022091014981724704,8.527131782945736,16.630384159815634,151,0.6494980815911047,0.37101810106991456,-0.3277409473690841,0.6656709685502413,0.2051079834991507,2.540365867017198,28,0.9250645994832042,1.0,0.146,0.0,4.223336912027041,1.8105899672142294,1.0
The_Small_House_at_Allington,dialogue,74,225,0.08330248056275454,6.081081081081081,6.709728227381326,33,0.5105105105105103,0.3789954337899543,-0.2716956372337602,0.5598733616535475,0.31612673549305803,2.4783413550536837,1,1.0,1.0,0.1355,0.0,3.1081485655894774,1.658923032477919,1.0
The_Story_of_a_Modern_Woman,cooccurrence,154,11781,1.0,153.0,0.0,153,0.0,0.0,,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,2.1770851090756875,,
The_Story_of_a_Modern_Woman,dialogue,36,67,0.10634920634920635,3.7222222222222223,3.4929382021373665,19,0.42703150912106147,0.46218487394957986,-0.23199205166418288,0.2726956279587859,0.26119402985074625,2.673015873015873,1,1.0,1.0,0.0785,0.0,2.04458773450384,1.71570675123505,1.0
Trilby,cooccurrence,514,1584,0.012014471977609393,6.163424124513619,12.753596606748506,169,0.6039922572023739,0.3186601486354776,-0.21966026175781045,0.5838487261648085,0.1867309577639503,2.829800221975583,68,0.8268482490272373,1.0,0.1315,0.0,5.998903443143605,2.100996772595617,1.0
Trilby,dialogue,81,145,0.044753086419753084,3.580246913580247,5.58406948719293,39,0.47126436781609193,0.4539556962025316,-0.3719883045670316,0.3447787649016068,0.1209529627367135,2.704012345679012,1,1.0,1.0,0.1045,0.0,3.413741507453588,1.9610052068459598,1.0
Vanity_Fair_1847,cooccurrence,1363,7564,0.008149079457834116,11.099046221570067,26.98843029145161,378,0.5767804633524907,0.26977982199751627,-0.23595870330610752,0.7880369449948321,0.12021956188883283,2.7189826622429942,36,0.9699192956713133,1.0,0.155,0.0,6.434445811409227,1.8416955528500663,1.0
Vanity_Fair_1847,dialogue,175,375,0.024630541871921183,4.285714285714286,6.48325944731695,43,0.5231542857142857,0.22506810178725667,-0.19518338244635955,0.35314222973717874,0.1814663951120163,3.0777668308702792,1,1.0,1.0,0.163,0.0,2.7041727314254858,1.9275639462177725,1.0
Vivian_Grey,cooccurrence,737,3311,0.012207981829980532,8.985074626865671,19.253956432161715,432,0.6007494446167885,0.5763124815143449,-0.1293497146827261,0.6754374215947941,0.23025262654326667,2.6676614087442565,43,0.9253731343283582,1.0,0.044,0.0,7.128804565217417,1.9302832653318247,1.0
Vivian_Grey,dialogue,98,184,0.03871239217336419,3.7551020408163267,6.634881886111378,65,0.432287045252884,0.6445446735395189,-0.26082614676472177,0.4785079928574827,0.11373873873873874,2.6749421418051758,1,1.0,1.0,0.013,0.0,4.041644290397435,1.8638632257936347,1.0
Waverley,cooccurrence,1023,3094,0.005918665220476974,6.048875855327468,17.400058319674898,445,0.6424192505786435,0.43034341451820957,-0.15502271388339633,0.5999945113448836,0.11091363412402337,2.878261266192301,201,0.7663734115347018,1.0,0.0675,0.0,6.716078592558916,2.038403009773858,1.0
Waverley,dialogue,141,237,0.024012158054711245,3.3617021276595747,5.323941103713589,57,0.4229284495915253,0.38864337101747176,-0.18508256780211796,0.28331605560049006,0.10086004691164972,4.341438703140831,1,1.0,1.0,0.095,0.0,2.4537857764185476,2.0282684133635693,1.0
Westward_Ho!,cooccurrence,945,4824,0.010815173527037933,10.209523809523809,24.29293263407526,420,0.6430754077934842,0.43502075956647557,-0.22481609166167318,0.683565503677902,0.16085265922399472,2.5758015287794076,75,0.9111111111111111,1.0,0.1485,0.0,5.414580102135038,1.9176057923925782,1.0
Westward_Ho!,dialogue,123,290,0.03865120618419299,4.715447154471545,7.923947777294386,68,0.5563218390804598,0.5272998238721041,-0.3222374018869138,0.39475680594284995,0.15914152662482284,2.5681727309076368,1,1.0,1.0,0.106,0.0,2.813088232179405,1.9506366378253621,1.0
